,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned
1373,LRRC66_code_potential_somatic,ENSG00000173153,1373,-1.0,3.412902027565792,0.30033454532090476,6.918520092551745e-13,-4.1896401889410635,3.7888850423615215,1.0
1369,LRRC66_code_potential_somatic,ENSG00000173153,1369,-1.0,3.412902027565792,0.24335975409362096,7.885915801608029e-09,-4.962006264208909,3.609983933872293,1.0
1370,LRRC66_code_potential_somatic,ENSG00000173153,1370,-1.0,3.412902027565792,0.5184140660268896,5.079407617554581e-39,-3.607532054009338,1.4381685905260917,1.0
944,LRRC66_code_potential_somatic,ENSG00000112242,944,-1.0,2.650102144311987,0.48907289768720463,2.687407961291249e-34,-9.935722392703115,19.027701613482613,1.0
1875,LRRC66_code_potential_somatic,ENSG00000118513,1875,-1.0,1.3933686288461855,0.37999052307517084,2.8821468727292314e-20,-3.7354610926646186,1.3227850812639332,0.5
