,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned
1629,TMPRSS6_code_potential_somatic,ENSG00000028277,1629,1.0,1.304932913639985,-0.17420004335766862,4.1315766962882404e-05,-4.013672021019902,2.3607065180886035,1.0
3052,TMPRSS6_code_potential_somatic,ENSG00000124782,3052,1.0,1.6615327588603894,-0.33779743772658233,4.301413147830727e-16,-2.8834059276041324,1.5626550720503587,1.0
3059,TMPRSS6_code_potential_somatic,ENSG00000124782,3059,1.0,1.6615327588603894,0.4756982309181596,2.723821737395236e-32,3.8304328264065743,2.191997549140468,1.0
368,TMPRSS6_code_potential_somatic,ENSG00000163497,368,-1.0,2.183201537871421,-0.2799891086086114,2.5004418102251358e-11,3.8889398800675434,2.143434999050141,1.0
1818,TMPRSS6_code_potential_somatic,ENSG00000281306,1818,-1.0,1.5448961980349938,0.28332858265706384,1.4152249523954455e-11,-2.9292930719592927,2.155393730320356,1.0
1816,TMPRSS6_code_potential_somatic,ENSG00000281306,1816,-1.0,1.5448961980349938,0.2775112464877627,3.795725456340904e-11,-3.013329266037392,1.6504317543726905,1.0
3574,TMPRSS6_code_potential_somatic,ENSG00000253293,3574,-1.0,2.012883127459083,0.29086017283127985,3.811496087124064e-12,-4.448271504703356,3.5049247069430822,1.0
1548,TMPRSS6_code_potential_somatic,ENSG00000123364,1548,-1.0,2.7434659937299326,0.45285051907844587,4.607026336387008e-29,-3.4259496073095788,1.898946049634953,1.0
2351,TMPRSS6_code_potential_somatic,ENSG00000155959,2351,-1.0,1.749106989417746,0.6798362850601185,1.4597848425820899e-75,-2.875976180206303,1.8174050384681844,1.0
