,HR,p-value
0,1.9578065716826039,0.0502527140122038
1,2.222436261066934,0.0262538370734638
2,3.0963045837745407,0.0019594897101531737
3,2.0373917363552745,0.041610801316120404
4,-0.23063342269974038,0.8175995999503203
5,3.3739467887837065,0.0007409868976499678
6,-1.3752799320290894,0.16904467560786113
7,3.104521978195337,0.0019058676753824406
8,3.3974068629449543,0.0006802774055018023
9,4.176012665211259,2.9666330912269168e-05
10,2.9482987051641016,0.0031952815670981288
11,2.1955631411496617,0.02812322687421748
12,2.8979978312769155,0.0037555318665725822
13,-0.8792548763804121,0.3792630961709793
14,1.636542942028123,0.10172600607604915
15,0.051575520010986704,0.9588669255736555
16,2.28971398947211,0.022037901915548126
17,-0.1526060935101329,0.8787089193647323
18,1.1192987891592336,0.26301269222001383
19,2.176632473208922,0.029508000269021117
20,-0.19553621489477416,0.8449731894248598
21,2.980788398488019,0.002875073780748
22,2.015818944114188,0.04381891186639943
23,3.033049251714372,0.002420960841966715
24,2.6640860863661326,0.007719780422970288
25,3.284199608826488,0.0010227245890307157
26,1.7579758202773126,0.07875162359353982
27,1.2215517230749144,0.22187719459234762
28,2.498745939954167,0.012463362710150949
29,1.3855383706595872,0.16588790813235027
30,1.6497607285974714,0.09899188387229581
31,2.9530068907340237,0.003146949382739863
32,3.7761291155580383,0.00015928444551629892
33,0.29049147017224586,0.7714402754064167
34,-1.4238509112176712,0.15448963442750457
35,0.5893202509145921,0.5556464625996251
36,2.98900801455862,0.0027988479004105063
37,1.199036268370462,0.2305138433823201
38,2.1748864271178228,0.029638628278737273
39,2.468592864870322,0.013564545093546435
40,2.5450608306457547,0.010925870290088681
41,2.886281240847249,0.003898236404551725
42,2.3445444094612244,0.019050341684631687
43,1.7592094581766395,0.07854193837023164
44,2.318805224387594,0.0204055998014455
45,1.3352071858740233,0.18180854563795906
46,2.1551375238455575,0.031151074113876517
47,1.1697260097908786,0.24211124759696312
48,-0.15026588413459835,0.8805548478540205
49,2.1270989577997854,0.03341186185997096
50,1.2959657330555383,0.19498729084512778
51,-1.4121147477645217,0.1579161770241461
52,2.0700578372849603,0.03844692859104801
53,2.841118049868389,0.004495566767183473
54,2.97629423677334,0.002917547924909528
55,2.9895084152327267,0.00279426750413135
56,1.9804882684768803,0.04764869028332356
57,2.2487708342528943,0.024527079871716515
58,2.2791893043542273,0.022655814621607824
59,2.1444706370590185,0.03199519570894706
60,2.505257855585098,0.012236215083323131
61,3.1112405918030315,0.0018630308132706532
62,2.446386169892192,0.014429635415472793
63,1.9154615562517523,0.05543366736189723
64,1.9174941864556518,0.055175178839513526
65,2.142516274838066,0.0321519604647639
66,2.645214019248264,0.008163926321530684
67,0.09738642190110135,0.9224195272256106
68,-0.8451696184685936,0.39801614263311746
69,0.7752941956553976,0.43816583838846757
70,2.353723827494019,0.018586414298673873
71,-0.09403469174348195,0.9250815987963469
72,2.8151767059101243,0.004875042002083531
73,-1.8770030177410197,0.06051768026052709
74,0.21938949449075396,0.8263466528858661
75,2.374907857517317,0.017553331474770624
76,-2.12492544098227,0.03359283474112571
77,2.004211458516383,0.04504741364372768
78,2.6741789624101124,0.007491246299401358
79,0.5794707500104426,0.5622715775282273
80,0.38851733064598465,0.6976332313828377
81,1.0010522322927358,0.3168015569506339
82,0.8768287410551878,0.3805796656477809
83,0.8076785006243237,0.4192756832343968
84,2.2630720496306154,0.023631248206085427
85,2.8515530464999017,0.0043506226401069095
86,0.11412926362336943,0.9091353247649117
87,2.7861758265049072,0.005333393391650887
88,0.4818770437911881,0.6298932946545361
89,1.8063808182853334,0.07085887568629562
90,2.6363755132057127,0.008379694101080165
91,2.7678330047796083,0.005643036250433425
92,3.647034981884832,0.00026528381939724255
93,-0.13892007825095845,0.8895133046604407
94,2.7296228576909,0.0063406817905488615
95,2.8198611689189352,0.004804443065704993
96,0.5902174682975988,0.5550448623733322
97,2.6786084284295804,0.007392879199488173
98,3.0053983254532746,0.0026523325471860936
99,1.869071267509858,0.06161289984285731
100,2.554206695306905,0.010643005570041586
101,-0.7394090161052728,0.459658669093327
102,4.047222777132423,5.182890891634144e-05
103,2.23126311915539,0.025663705135238277
104,-0.4197439714501119,0.6746724990957569
105,-0.9529166990746488,0.3406322784375592
106,3.081123800133749,0.0020622088682248343
107,2.10571411057684,0.03522919338076228
108,2.4032224042234662,0.01625130030511361
109,-3.2105836238370404,0.0013246571998557673
110,2.5591970722476725,0.010491424763926532
111,2.158760320099805,0.030868766368580613
112,-0.8621952513339703,0.38858008239237873
113,0.844426240555158,0.3984312642031329
114,-0.923809211525039,0.35558565836429157
115,2.6129003735069256,0.008977746840627148
116,1.755395037849423,0.07919176025656209
117,-0.21763724935210726,0.827711759294611
118,1.3159687308760293,0.18818453802
119,2.1579168043648704,0.030934300731995264
120,2.8272552122326617,0.004694889446754745
121,3.433739102552603,0.0005953168956106772
122,3.0206317056875926,0.002522479763076859
123,2.531937110295434,0.011343433439335015
124,1.636118282085277,0.10181483465543471
125,0.9796940140270861,0.32723718178545125
126,2.6513612440013903,0.008016804578936049
127,2.0099352408964384,0.04443804330845238
128,2.5829521494571237,0.009795890835912013
129,1.7472969868172368,0.0805858355003974
130,0.31777019342792867,0.7506592618690615
131,3.083433920810455,0.0020462654818832185
132,1.6930789164701745,0.09044044683762659
133,0.9210362518290625,0.35703150055640587
134,1.4596613056116146,0.14438318137008463
135,1.7171729743616142,0.08594757192867199
136,1.98419390820699,0.04723422740292592
137,1.643311729544723,0.1003184526852146
138,-0.25368041323514184,0.7997424671419244
139,2.0743908799172144,0.03804302363668092
140,-0.2593156362981004,0.7953917159200729
141,1.477955089368804,0.1394197994743229
142,0.1425860092059279,0.8866171476070908
143,1.382558812899682,0.16680018533996308
144,1.820195613255182,0.06872922092681456
145,1.94283821838168,0.05203570857866867
146,2.8289851214542656,0.00466958697992896
147,2.8987384147281317,0.0037466733594740368
148,2.044350754116484,0.040918908584587195
149,3.1930142901134637,0.0014079597874168304
150,-0.6031358012869014,0.546418351419184
151,2.02578088051856,0.04278724405600221
152,2.8987416046795147,0.0037466352439070516
153,2.1251202745092037,0.033576578237271976
154,2.788363403519417,0.0052975082306339905
155,3.0992087643369564,0.0019403824187018517
156,3.134888235839419,0.0017191959729764197
157,2.1162879626058064,0.034320323895384426
158,1.8604480693927636,0.0628221591622464
159,2.284581172048578,0.02233739797387533
160,2.003111471280596,0.045165324987871916
161,0.45657824458827134,0.6479742192439024
162,0.8005464804364906,0.4233942448510506
