,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned
881,AP3S1_code_potential_somatic,ENSG00000139083,881,-1.0,1.444236407597552,-0.2102080548281273,6.86336995117285e-07,4.377971915752391,4.665030604485074,1.0
889,AP3S1_code_potential_somatic,ENSG00000139083,889,-1.0,1.444236407597552,0.37569040670382775,8.203038178775998e-20,-5.5942950832853295,5.93547591321071,1.0
3516,AP3S1_code_potential_somatic,ENSG00000105991,3516,-1.0,2.219680730803576,0.204880772040821,1.320900086403999e-06,-9.386727187407443,10.096564419562768,1.0
3398,AP3S1_code_potential_somatic,ENSG00000120149,3398,-1.0,2.6324372026090943,0.19005162450158916,7.473825507774001e-06,-10.557198221070589,19.028133439928983,1.0
3393,AP3S1_code_potential_somatic,ENSG00000120149,3393,-1.0,2.6324372026090943,0.1356500737175161,0.0014577784066699124,-5.500137161499347,2.1024366873625215,1.0
