,Regulon_ID,Regulator,Gene
8144,461,ENSG00000172216,ENSG00000186591
8145,461,ENSG00000172216,ENSG00000173391
8146,461,ENSG00000172216,ENSG00000136167
8147,461,ENSG00000172216,ENSG00000196743
8148,461,ENSG00000172216,ENSG00000254087
8149,461,ENSG00000172216,ENSG00000145623
8150,461,ENSG00000172216,ENSG00000163406
8151,461,ENSG00000172216,ENSG00000184007
8152,461,ENSG00000172216,ENSG00000161960
8153,461,ENSG00000172216,ENSG00000117450
8154,461,ENSG00000172216,ENSG00000144306
8155,461,ENSG00000172216,ENSG00000158006
8156,461,ENSG00000172216,ENSG00000137710
8157,461,ENSG00000172216,ENSG00000082153
8158,461,ENSG00000172216,ENSG00000136869
8159,461,ENSG00000172216,ENSG00000112759
8160,461,ENSG00000172216,ENSG00000169504
8161,461,ENSG00000172216,ENSG00000115425
8162,461,ENSG00000172216,ENSG00000110422
8163,461,ENSG00000172216,ENSG00000109971
8164,461,ENSG00000172216,ENSG00000091409
8165,461,ENSG00000172216,ENSG00000108588
8166,461,ENSG00000172216,ENSG00000110958
8167,461,ENSG00000172216,ENSG00000044115
8168,462,ENSG00000172216,ENSG00000164164
8169,462,ENSG00000172216,ENSG00000116717
8170,462,ENSG00000172216,ENSG00000127603
8171,462,ENSG00000172216,ENSG00000196083
8172,462,ENSG00000172216,ENSG00000133110
8173,462,ENSG00000172216,ENSG00000123983
8174,462,ENSG00000172216,ENSG00000187678
8175,462,ENSG00000172216,ENSG00000136158
8176,462,ENSG00000172216,ENSG00000185950
8177,462,ENSG00000172216,ENSG00000146950
8178,462,ENSG00000172216,ENSG00000163638
8179,462,ENSG00000172216,ENSG00000116016
8180,462,ENSG00000172216,ENSG00000175040
8181,462,ENSG00000172216,ENSG00000198369
8182,462,ENSG00000172216,ENSG00000144566
8183,462,ENSG00000172216,ENSG00000071575
8184,462,ENSG00000172216,ENSG00000139318
8185,462,ENSG00000172216,ENSG00000090863
8186,462,ENSG00000172216,ENSG00000106070
8187,462,ENSG00000172216,ENSG00000196639
8188,462,ENSG00000172216,ENSG00000151746
8189,462,ENSG00000172216,ENSG00000196569
8190,462,ENSG00000172216,ENSG00000164056
8191,462,ENSG00000172216,ENSG00000102531
8192,463,ENSG00000172216,ENSG00000173327
8193,463,ENSG00000172216,ENSG00000112406
8194,463,ENSG00000172216,ENSG00000143437
8195,463,ENSG00000172216,ENSG00000084112
8196,463,ENSG00000172216,ENSG00000142687
8197,463,ENSG00000172216,ENSG00000144674
8198,463,ENSG00000172216,ENSG00000100393
8199,463,ENSG00000172216,ENSG00000164080
8200,463,ENSG00000172216,ENSG00000100139
8201,463,ENSG00000172216,ENSG00000281178
8202,463,ENSG00000172216,ENSG00000147065
8203,463,ENSG00000172216,ENSG00000136068
8204,463,ENSG00000172216,ENSG00000140836
8205,463,ENSG00000172216,ENSG00000163820
8206,463,ENSG00000172216,ENSG00000065613
8207,463,ENSG00000172216,ENSG00000068323
8208,463,ENSG00000172216,ENSG00000136813
8209,463,ENSG00000172216,ENSG00000171940
8210,463,ENSG00000172216,ENSG00000185896
8211,463,ENSG00000172216,ENSG00000099917
8212,463,ENSG00000172216,ENSG00000198265
8213,463,ENSG00000172216,ENSG00000100034
8214,464,ENSG00000172216,ENSG00000107566
8215,464,ENSG00000172216,ENSG00000068366
8216,464,ENSG00000172216,ENSG00000144118
8217,464,ENSG00000172216,ENSG00000165630
8218,464,ENSG00000172216,ENSG00000119912
8219,464,ENSG00000172216,ENSG00000107625
8220,464,ENSG00000172216,ENSG00000165732
8221,464,ENSG00000172216,ENSG00000170340
8222,464,ENSG00000172216,ENSG00000145592
8223,464,ENSG00000172216,ENSG00000103365
8224,464,ENSG00000172216,ENSG00000096063
8225,464,ENSG00000172216,ENSG00000136068
8226,464,ENSG00000172216,ENSG00000107651
8227,464,ENSG00000172216,ENSG00000134109
8228,464,ENSG00000172216,ENSG00000108010
8229,464,ENSG00000172216,ENSG00000136758
8230,465,ENSG00000172216,ENSG00000112893
8231,465,ENSG00000172216,ENSG00000075420
8232,465,ENSG00000172216,ENSG00000106366
8233,465,ENSG00000172216,ENSG00000102024
8234,465,ENSG00000172216,ENSG00000144118
8235,465,ENSG00000172216,ENSG00000148848
8236,465,ENSG00000172216,ENSG00000115641
8237,465,ENSG00000172216,ENSG00000091136
8238,465,ENSG00000172216,ENSG00000138166
8239,465,ENSG00000172216,ENSG00000167004
8240,465,ENSG00000172216,ENSG00000133657
8241,465,ENSG00000172216,ENSG00000018408
8242,465,ENSG00000172216,ENSG00000163399
8243,465,ENSG00000172216,ENSG00000127947
8244,465,ENSG00000172216,ENSG00000140575
8245,466,ENSG00000172216,ENSG00000099331
8246,466,ENSG00000172216,ENSG00000152518
8247,466,ENSG00000172216,ENSG00000133789
8248,466,ENSG00000172216,ENSG00000099139
8249,466,ENSG00000172216,ENSG00000278788
8250,466,ENSG00000172216,ENSG00000197892
8251,466,ENSG00000172216,ENSG00000175505
8252,466,ENSG00000172216,ENSG00000005884
8253,466,ENSG00000172216,ENSG00000147454
8254,466,ENSG00000172216,ENSG00000131873
8255,466,ENSG00000172216,ENSG00000133657
8256,466,ENSG00000172216,ENSG00000197324
8257,466,ENSG00000172216,ENSG00000123384
8258,466,ENSG00000172216,ENSG00000277354
8259,467,ENSG00000172216,ENSG00000101955
8260,467,ENSG00000172216,ENSG00000145730
8261,467,ENSG00000172216,ENSG00000153976
8262,467,ENSG00000172216,ENSG00000162909
8263,467,ENSG00000172216,ENSG00000140743
8264,467,ENSG00000172216,ENSG00000159167
8265,467,ENSG00000172216,ENSG00000110841
8266,467,ENSG00000172216,ENSG00000106105
8267,467,ENSG00000172216,ENSG00000102265
8268,467,ENSG00000172216,ENSG00000183853
8269,467,ENSG00000172216,ENSG00000102359
8270,467,ENSG00000172216,ENSG00000163661
8271,467,ENSG00000172216,ENSG00000128285
8272,467,ENSG00000172216,ENSG00000145824
8273,468,ENSG00000172216,ENSG00000197409
8274,468,ENSG00000172216,ENSG00000184828
8275,468,ENSG00000172216,ENSG00000101846
8276,468,ENSG00000172216,ENSG00000177054
8277,468,ENSG00000172216,ENSG00000179918
8278,468,ENSG00000172216,ENSG00000171621
8279,468,ENSG00000172216,ENSG00000156510
8280,468,ENSG00000172216,ENSG00000277224
8281,468,ENSG00000172216,ENSG00000116874
8282,468,ENSG00000172216,ENSG00000273802
8283,468,ENSG00000172216,ENSG00000114446
8284,469,ENSG00000172216,ENSG00000187193
8285,469,ENSG00000172216,ENSG00000012223
8286,469,ENSG00000172216,ENSG00000104763
8287,469,ENSG00000172216,ENSG00000148175
8288,469,ENSG00000172216,ENSG00000116044
8289,469,ENSG00000172216,ENSG00000086730
8290,469,ENSG00000172216,ENSG00000112096
8291,469,ENSG00000172216,ENSG00000140497
8292,469,ENSG00000172216,ENSG00000146859
8293,469,ENSG00000172216,ENSG00000164010
8294,469,ENSG00000172216,ENSG00000102189
8295,470,ENSG00000172216,ENSG00000108691
8296,470,ENSG00000172216,ENSG00000115009
8297,470,ENSG00000172216,ENSG00000182326
8298,470,ENSG00000172216,ENSG00000069399
8299,470,ENSG00000172216,ENSG00000150687
8300,470,ENSG00000172216,ENSG00000169385
8301,470,ENSG00000172216,ENSG00000143546
8302,470,ENSG00000172216,ENSG00000188641
8303,470,ENSG00000172216,ENSG00000124731
8304,470,ENSG00000172216,ENSG00000166741
8305,471,ENSG00000172216,ENSG00000060982
8306,471,ENSG00000172216,ENSG00000088448
8307,471,ENSG00000172216,ENSG00000138166
8308,471,ENSG00000172216,ENSG00000173334
8309,471,ENSG00000172216,ENSG00000068650
8310,471,ENSG00000172216,ENSG00000151718
8311,471,ENSG00000172216,ENSG00000196083
8312,471,ENSG00000172216,ENSG00000100330
8313,471,ENSG00000172216,ENSG00000133110
8314,471,ENSG00000172216,ENSG00000129566
8315,472,ENSG00000172216,ENSG00000135842
8316,472,ENSG00000172216,ENSG00000072110
8317,472,ENSG00000172216,ENSG00000171223
8318,472,ENSG00000172216,ENSG00000168610
8319,472,ENSG00000172216,ENSG00000162645
8320,472,ENSG00000172216,ENSG00000171992
8321,472,ENSG00000172216,ENSG00000011028
8322,472,ENSG00000172216,ENSG00000149131
8323,472,ENSG00000172216,ENSG00000139178
8324,473,ENSG00000172216,ENSG00000075223
8325,473,ENSG00000172216,ENSG00000283085
8326,473,ENSG00000172216,ENSG00000119514
8327,473,ENSG00000172216,ENSG00000134996
8328,473,ENSG00000172216,ENSG00000116977
8329,473,ENSG00000172216,ENSG00000111885
8330,473,ENSG00000172216,ENSG00000115641
8331,473,ENSG00000172216,ENSG00000035687
8332,473,ENSG00000172216,ENSG00000117143
8333,474,ENSG00000172216,ENSG00000039537
8334,474,ENSG00000172216,ENSG00000186522
8335,474,ENSG00000172216,ENSG00000133104
8336,474,ENSG00000172216,ENSG00000110911
8337,474,ENSG00000172216,ENSG00000198814
8338,474,ENSG00000172216,ENSG00000162692
8339,474,ENSG00000172216,ENSG00000116044
8340,474,ENSG00000172216,ENSG00000213639
8341,475,ENSG00000172216,ENSG00000278705
8342,475,ENSG00000172216,ENSG00000168298
8343,475,ENSG00000172216,ENSG00000124575
8344,475,ENSG00000172216,ENSG00000276966
8345,475,ENSG00000172216,ENSG00000184357
8346,475,ENSG00000172216,ENSG00000261678
8347,475,ENSG00000172216,ENSG00000278637
8348,476,ENSG00000172216,ENSG00000137033
8349,476,ENSG00000172216,ENSG00000185437
8350,476,ENSG00000172216,ENSG00000082996
8351,476,ENSG00000172216,ENSG00000133835
8352,476,ENSG00000172216,ENSG00000150540
8353,476,ENSG00000172216,ENSG00000263238
8354,476,ENSG00000172216,ENSG00000106823
8355,477,ENSG00000172216,ENSG00000034677
8356,477,ENSG00000172216,ENSG00000137710
8357,477,ENSG00000172216,ENSG00000113916
8358,477,ENSG00000172216,ENSG00000129116
8359,477,ENSG00000172216,ENSG00000136044
8360,477,ENSG00000172216,ENSG00000170961
8361,477,ENSG00000172216,ENSG00000140937
8362,478,ENSG00000172216,ENSG00000117586
8363,478,ENSG00000172216,ENSG00000102048
8364,478,ENSG00000172216,ENSG00000173156
8365,478,ENSG00000172216,ENSG00000115884
8366,478,ENSG00000172216,ENSG00000123892
8367,478,ENSG00000172216,ENSG00000102007
8368,479,ENSG00000172216,ENSG00000164296
8369,479,ENSG00000172216,ENSG00000026025
8370,479,ENSG00000172216,ENSG00000101134
8371,479,ENSG00000172216,ENSG00000142227
8372,479,ENSG00000172216,ENSG00000109099
8373,480,ENSG00000068305,ENSG00000106100
8374,480,ENSG00000068305,ENSG00000173391
8375,480,ENSG00000068305,ENSG00000071073
8376,480,ENSG00000068305,ENSG00000139278
8377,480,ENSG00000068305,ENSG00000172243
8378,480,ENSG00000068305,ENSG00000128604
8379,480,ENSG00000068305,ENSG00000077420
8380,480,ENSG00000068305,ENSG00000277398
8381,480,ENSG00000068305,ENSG00000197081
8382,480,ENSG00000068305,ENSG00000133561
8383,480,ENSG00000068305,ENSG00000110079
8384,480,ENSG00000068305,ENSG00000162745
8385,480,ENSG00000068305,ENSG00000197405
8386,480,ENSG00000068305,ENSG00000154589
8387,480,ENSG00000068305,ENSG00000043462
8388,480,ENSG00000068305,ENSG00000162367
8389,480,ENSG00000068305,ENSG00000155850
8390,480,ENSG00000068305,ENSG00000142347
8391,480,ENSG00000068305,ENSG00000112297
8392,480,ENSG00000068305,ENSG00000134755
8393,480,ENSG00000068305,ENSG00000110934
8394,480,ENSG00000068305,ENSG00000132965
8395,480,ENSG00000068305,ENSG00000060558
8396,480,ENSG00000068305,ENSG00000111348
8397,480,ENSG00000068305,ENSG00000177885
8398,480,ENSG00000068305,ENSG00000163131
8399,480,ENSG00000068305,ENSG00000160255
8400,480,ENSG00000068305,ENSG00000011600
8401,480,ENSG00000068305,ENSG00000169413
8402,480,ENSG00000068305,ENSG00000005844
8403,480,ENSG00000068305,ENSG00000099785
8404,480,ENSG00000068305,ENSG00000135838
8405,480,ENSG00000068305,ENSG00000183486
8406,480,ENSG00000068305,ENSG00000155465
8407,480,ENSG00000068305,ENSG00000135124
8408,480,ENSG00000068305,ENSG00000124491
8409,480,ENSG00000068305,ENSG00000163513
8410,480,ENSG00000068305,ENSG00000076258
8411,480,ENSG00000068305,ENSG00000254087
8412,480,ENSG00000068305,ENSG00000070540
8413,480,ENSG00000068305,ENSG00000130755
8414,480,ENSG00000068305,ENSG00000054219
8415,480,ENSG00000068305,ENSG00000103490
8416,480,ENSG00000068305,ENSG00000105339
8417,480,ENSG00000068305,ENSG00000196664
8418,480,ENSG00000068305,ENSG00000161638
8419,480,ENSG00000068305,ENSG00000140968
8420,480,ENSG00000068305,ENSG00000139626
8421,480,ENSG00000068305,ENSG00000137801
8422,480,ENSG00000068305,ENSG00000170458
8423,480,ENSG00000068305,ENSG00000134996
8424,480,ENSG00000068305,ENSG00000105974
8425,480,ENSG00000068305,ENSG00000019582
8426,480,ENSG00000068305,ENSG00000137462
8427,480,ENSG00000068305,ENSG00000216490
8428,480,ENSG00000068305,ENSG00000102879
8429,480,ENSG00000068305,ENSG00000197746
8430,480,ENSG00000068305,ENSG00000153310
8431,480,ENSG00000068305,ENSG00000101160
8432,480,ENSG00000068305,ENSG00000108582
8433,480,ENSG00000068305,ENSG00000197943
8434,480,ENSG00000068305,ENSG00000082074
8435,480,ENSG00000068305,ENSG00000277377
8436,480,ENSG00000068305,ENSG00000003402
8437,480,ENSG00000068305,ENSG00000121064
8438,480,ENSG00000068305,ENSG00000153071
8439,480,ENSG00000068305,ENSG00000118640
8440,480,ENSG00000068305,ENSG00000105383
8441,480,ENSG00000068305,ENSG00000113269
8442,480,ENSG00000068305,ENSG00000115956
8443,480,ENSG00000068305,ENSG00000140497
8444,480,ENSG00000068305,ENSG00000101347
8445,480,ENSG00000068305,ENSG00000184500
8446,480,ENSG00000068305,ENSG00000143226
8447,480,ENSG00000068305,ENSG00000158473
8448,480,ENSG00000068305,ENSG00000115414
8449,480,ENSG00000068305,ENSG00000241399
8450,480,ENSG00000068305,ENSG00000172724
8451,480,ENSG00000068305,ENSG00000135956
8452,480,ENSG00000068305,ENSG00000245848
8453,480,ENSG00000068305,ENSG00000168421
8454,480,ENSG00000068305,ENSG00000138061
8455,480,ENSG00000068305,ENSG00000112343
8456,480,ENSG00000068305,ENSG00000107796
8457,480,ENSG00000068305,ENSG00000142583
8458,480,ENSG00000068305,ENSG00000169252
8459,480,ENSG00000068305,ENSG00000170776
8460,480,ENSG00000068305,ENSG00000282608
8461,480,ENSG00000068305,ENSG00000138756
8462,480,ENSG00000068305,ENSG00000131370
8463,480,ENSG00000068305,ENSG00000115232
8464,480,ENSG00000068305,ENSG00000026297
8465,480,ENSG00000068305,ENSG00000110876
8466,480,ENSG00000068305,ENSG00000136167
8467,480,ENSG00000068305,ENSG00000107562
8468,480,ENSG00000068305,ENSG00000141655
8469,480,ENSG00000068305,ENSG00000090104
8470,480,ENSG00000068305,ENSG00000120280
8471,480,ENSG00000068305,ENSG00000160223
8472,480,ENSG00000068305,ENSG00000135677
8473,480,ENSG00000068305,ENSG00000147168
8474,480,ENSG00000068305,ENSG00000066294
8475,480,ENSG00000068305,ENSG00000162711
8476,480,ENSG00000068305,ENSG00000091136
8477,480,ENSG00000068305,ENSG00000278154
8478,480,ENSG00000068305,ENSG00000165025
8479,480,ENSG00000068305,ENSG00000181631
8480,480,ENSG00000068305,ENSG00000136404
8481,480,ENSG00000068305,ENSG00000090339
8482,480,ENSG00000068305,ENSG00000137491
8483,480,ENSG00000068305,ENSG00000165168
8484,480,ENSG00000068305,ENSG00000205744
8485,480,ENSG00000068305,ENSG00000141968
8486,480,ENSG00000068305,ENSG00000156127
8487,480,ENSG00000068305,ENSG00000083223
8488,480,ENSG00000068305,ENSG00000102580
8489,480,ENSG00000068305,ENSG00000124831
8490,480,ENSG00000068305,ENSG00000163220
8491,480,ENSG00000068305,ENSG00000148908
8492,480,ENSG00000068305,ENSG00000162924
8493,480,ENSG00000068305,ENSG00000137767
8494,480,ENSG00000068305,ENSG00000135604
8495,480,ENSG00000068305,ENSG00000000938
8496,480,ENSG00000068305,ENSG00000073756
8497,480,ENSG00000068305,ENSG00000091317
8498,480,ENSG00000068305,ENSG00000121552
8499,480,ENSG00000068305,ENSG00000150782
8500,480,ENSG00000068305,ENSG00000159216
8501,480,ENSG00000068305,ENSG00000085514
8502,480,ENSG00000068305,ENSG00000113273
8503,480,ENSG00000068305,ENSG00000100345
8504,480,ENSG00000068305,ENSG00000132170
8505,480,ENSG00000068305,ENSG00000107798
8506,480,ENSG00000068305,ENSG00000171608
8507,480,ENSG00000068305,ENSG00000108639
8508,480,ENSG00000068305,ENSG00000119681
8509,480,ENSG00000068305,ENSG00000066336
8510,480,ENSG00000068305,ENSG00000122862
8511,480,ENSG00000068305,ENSG00000125810
8512,480,ENSG00000068305,ENSG00000198951
8513,480,ENSG00000068305,ENSG00000158869
8514,480,ENSG00000068305,ENSG00000051523
8515,480,ENSG00000068305,ENSG00000182866
8516,480,ENSG00000068305,ENSG00000119535
8517,480,ENSG00000068305,ENSG00000118985
8518,480,ENSG00000068305,ENSG00000100368
8519,480,ENSG00000068305,ENSG00000175567
8520,480,ENSG00000068305,ENSG00000101916
8521,480,ENSG00000068305,ENSG00000171860
8522,480,ENSG00000068305,ENSG00000065615
8523,480,ENSG00000068305,ENSG00000169896
8524,480,ENSG00000068305,ENSG00000163814
8525,480,ENSG00000068305,ENSG00000162511
8526,480,ENSG00000068305,ENSG00000079277
8527,480,ENSG00000068305,ENSG00000057252
8528,480,ENSG00000068305,ENSG00000146094
8529,480,ENSG00000068305,ENSG00000128340
8530,480,ENSG00000068305,ENSG00000185862
8531,480,ENSG00000068305,ENSG00000004799
8532,480,ENSG00000068305,ENSG00000136732
8533,480,ENSG00000068305,ENSG00000136630
8534,480,ENSG00000068305,ENSG00000104774
8535,480,ENSG00000068305,ENSG00000109861
8536,480,ENSG00000068305,ENSG00000091592
8537,480,ENSG00000068305,ENSG00000021355
8538,480,ENSG00000068305,ENSG00000156711
8539,480,ENSG00000068305,ENSG00000169385
8540,480,ENSG00000068305,ENSG00000006747
8541,480,ENSG00000068305,ENSG00000111269
8542,480,ENSG00000068305,ENSG00000135723
8543,480,ENSG00000068305,ENSG00000106952
8544,480,ENSG00000068305,ENSG00000154734
8545,480,ENSG00000068305,ENSG00000180353
8546,480,ENSG00000068305,ENSG00000112799
8547,480,ENSG00000068305,ENSG00000100280
8548,480,ENSG00000068305,ENSG00000158270
8549,480,ENSG00000068305,ENSG00000059377
8550,480,ENSG00000068305,ENSG00000277807
8551,480,ENSG00000068305,ENSG00000090382
8552,480,ENSG00000068305,ENSG00000013364
8553,480,ENSG00000068305,ENSG00000111252
8554,480,ENSG00000068305,ENSG00000196511
8555,480,ENSG00000068305,ENSG00000164733
8556,480,ENSG00000068305,ENSG00000099250
8557,480,ENSG00000068305,ENSG00000233209
8558,480,ENSG00000068305,ENSG00000160691
8559,480,ENSG00000068305,ENSG00000160791
8560,480,ENSG00000068305,ENSG00000027697
8561,480,ENSG00000068305,ENSG00000131724
8562,480,ENSG00000068305,ENSG00000130429
8563,480,ENSG00000068305,ENSG00000163191
8564,480,ENSG00000068305,ENSG00000141526
8565,480,ENSG00000068305,ENSG00000145685
8566,480,ENSG00000068305,ENSG00000262418
8567,480,ENSG00000068305,ENSG00000140030
8568,480,ENSG00000068305,ENSG00000173068
8569,480,ENSG00000068305,ENSG00000103811
8570,480,ENSG00000068305,ENSG00000110031
8571,480,ENSG00000068305,ENSG00000145779
8572,480,ENSG00000068305,ENSG00000011422
8573,480,ENSG00000068305,ENSG00000119655
8574,480,ENSG00000068305,ENSG00000175899
8575,480,ENSG00000068305,ENSG00000275565
8576,480,ENSG00000068305,ENSG00000133574
8577,480,ENSG00000068305,ENSG00000110324
8578,480,ENSG00000068305,ENSG00000075420
8579,480,ENSG00000068305,ENSG00000135269
8580,480,ENSG00000068305,ENSG00000100060
8581,480,ENSG00000068305,ENSG00000086730
8582,480,ENSG00000068305,ENSG00000150337
8583,480,ENSG00000068305,ENSG00000139436
8584,480,ENSG00000068305,ENSG00000167851
8585,480,ENSG00000068305,ENSG00000174125
8586,480,ENSG00000068305,ENSG00000124357
8587,480,ENSG00000068305,ENSG00000110077
8588,480,ENSG00000068305,ENSG00000130592
8589,480,ENSG00000068305,ENSG00000026751
8590,480,ENSG00000068305,ENSG00000143162
8591,480,ENSG00000068305,ENSG00000119321
8592,480,ENSG00000068305,ENSG00000106991
8593,480,ENSG00000068305,ENSG00000095585
8594,480,ENSG00000068305,ENSG00000163563
8595,480,ENSG00000068305,ENSG00000104903
8596,480,ENSG00000068305,ENSG00000075884
8597,480,ENSG00000068305,ENSG00000115594
8598,480,ENSG00000068305,ENSG00000129450
8599,480,ENSG00000068305,ENSG00000112096
8600,480,ENSG00000068305,ENSG00000109667
8601,480,ENSG00000068305,ENSG00000155307
8602,480,ENSG00000068305,ENSG00000030582
8603,480,ENSG00000068305,ENSG00000064666
8604,480,ENSG00000068305,ENSG00000006534
8605,480,ENSG00000068305,ENSG00000171611
8606,480,ENSG00000068305,ENSG00000177105
8607,480,ENSG00000068305,ENSG00000171522
8608,480,ENSG00000068305,ENSG00000075426
8609,481,ENSG00000068305,ENSG00000145715
8610,481,ENSG00000068305,ENSG00000136273
8611,481,ENSG00000068305,ENSG00000102172
8612,481,ENSG00000068305,ENSG00000152049
8613,481,ENSG00000068305,ENSG00000066629
8614,481,ENSG00000068305,ENSG00000004700
8615,481,ENSG00000068305,ENSG00000182827
8616,481,ENSG00000068305,ENSG00000069667
8617,481,ENSG00000068305,ENSG00000101236
8618,481,ENSG00000068305,ENSG00000110888
8619,481,ENSG00000068305,ENSG00000079931
8620,481,ENSG00000068305,ENSG00000180530
8621,481,ENSG00000068305,ENSG00000170832
8622,481,ENSG00000068305,ENSG00000077232
8623,481,ENSG00000068305,ENSG00000180398
8624,481,ENSG00000068305,ENSG00000075213
8625,481,ENSG00000068305,ENSG00000134333
8626,481,ENSG00000068305,ENSG00000102786
8627,481,ENSG00000068305,ENSG00000073792
8628,481,ENSG00000068305,ENSG00000101384
8629,481,ENSG00000068305,ENSG00000075568
8630,481,ENSG00000068305,ENSG00000125266
8631,481,ENSG00000068305,ENSG00000087074
8632,481,ENSG00000068305,ENSG00000059804
8633,481,ENSG00000068305,ENSG00000162493
8634,481,ENSG00000068305,ENSG00000127124
8635,481,ENSG00000068305,ENSG00000152104
8636,481,ENSG00000068305,ENSG00000259207
8637,481,ENSG00000068305,ENSG00000161217
8638,481,ENSG00000068305,ENSG00000146674
8639,481,ENSG00000068305,ENSG00000033867
8640,481,ENSG00000068305,ENSG00000155903
8641,481,ENSG00000068305,ENSG00000125430
8642,481,ENSG00000068305,ENSG00000154734
8643,481,ENSG00000068305,ENSG00000175104
8644,482,ENSG00000068305,ENSG00000164164
8645,482,ENSG00000068305,ENSG00000104290
8646,482,ENSG00000068305,ENSG00000116717
8647,482,ENSG00000068305,ENSG00000127603
8648,482,ENSG00000068305,ENSG00000196083
8649,482,ENSG00000068305,ENSG00000133110
8650,482,ENSG00000068305,ENSG00000038382
8651,482,ENSG00000068305,ENSG00000083312
8652,482,ENSG00000068305,ENSG00000187678
8653,482,ENSG00000068305,ENSG00000136158
8654,482,ENSG00000068305,ENSG00000185950
8655,482,ENSG00000068305,ENSG00000146950
8656,482,ENSG00000068305,ENSG00000163638
8657,482,ENSG00000068305,ENSG00000249992
8658,482,ENSG00000068305,ENSG00000116016
8659,482,ENSG00000068305,ENSG00000198369
8660,482,ENSG00000068305,ENSG00000119042
8661,482,ENSG00000068305,ENSG00000166170
8662,482,ENSG00000068305,ENSG00000071575
8663,482,ENSG00000068305,ENSG00000174343
8664,482,ENSG00000068305,ENSG00000139318
8665,482,ENSG00000068305,ENSG00000244405
8666,482,ENSG00000068305,ENSG00000090863
8667,482,ENSG00000068305,ENSG00000106070
8668,482,ENSG00000068305,ENSG00000196639
8669,482,ENSG00000068305,ENSG00000151746
8670,482,ENSG00000068305,ENSG00000196569
8671,482,ENSG00000068305,ENSG00000197977
8672,482,ENSG00000068305,ENSG00000136193
8673,482,ENSG00000068305,ENSG00000164056
8674,482,ENSG00000068305,ENSG00000102531
8675,483,ENSG00000068305,ENSG00000071537
8676,483,ENSG00000068305,ENSG00000166233
8677,483,ENSG00000068305,ENSG00000075420
8678,483,ENSG00000068305,ENSG00000138071
8679,483,ENSG00000068305,ENSG00000102024
8680,483,ENSG00000068305,ENSG00000144118
8681,483,ENSG00000068305,ENSG00000135862
8682,483,ENSG00000068305,ENSG00000138166
8683,483,ENSG00000068305,ENSG00000167004
8684,483,ENSG00000068305,ENSG00000133657
8685,483,ENSG00000068305,ENSG00000120705
8686,483,ENSG00000068305,ENSG00000213585
8687,483,ENSG00000068305,ENSG00000099250
8688,483,ENSG00000068305,ENSG00000112893
8689,483,ENSG00000068305,ENSG00000282230
8690,483,ENSG00000068305,ENSG00000106366
8691,483,ENSG00000068305,ENSG00000143870
8692,483,ENSG00000068305,ENSG00000115641
8693,483,ENSG00000068305,ENSG00000116406
8694,483,ENSG00000068305,ENSG00000091136
8695,483,ENSG00000068305,ENSG00000084234
8696,483,ENSG00000068305,ENSG00000153827
8697,483,ENSG00000068305,ENSG00000100934
8698,483,ENSG00000068305,ENSG00000177189
8699,483,ENSG00000068305,ENSG00000153250
8700,483,ENSG00000068305,ENSG00000118762
8701,483,ENSG00000068305,ENSG00000074695
8702,483,ENSG00000068305,ENSG00000018408
8703,483,ENSG00000068305,ENSG00000163399
8704,483,ENSG00000068305,ENSG00000128595
8705,483,ENSG00000068305,ENSG00000140575
8706,484,ENSG00000068305,ENSG00000149054
8707,484,ENSG00000068305,ENSG00000152413
8708,484,ENSG00000068305,ENSG00000198648
8709,484,ENSG00000068305,ENSG00000087095
8710,484,ENSG00000068305,ENSG00000101557
8711,484,ENSG00000068305,ENSG00000120694
8712,484,ENSG00000068305,ENSG00000100614
8713,484,ENSG00000068305,ENSG00000110435
8714,484,ENSG00000068305,ENSG00000067057
8715,484,ENSG00000068305,ENSG00000066427
8716,484,ENSG00000068305,ENSG00000162409
8717,484,ENSG00000068305,ENSG00000186480
8718,484,ENSG00000068305,ENSG00000197872
8719,484,ENSG00000068305,ENSG00000182168
8720,484,ENSG00000068305,ENSG00000137501
8721,484,ENSG00000068305,ENSG00000087470
8722,484,ENSG00000068305,ENSG00000131791
8723,484,ENSG00000068305,ENSG00000078269
8724,484,ENSG00000068305,ENSG00000152484
8725,484,ENSG00000068305,ENSG00000085415
8726,484,ENSG00000068305,ENSG00000070669
8727,484,ENSG00000068305,ENSG00000124788
8728,484,ENSG00000068305,ENSG00000122884
8729,484,ENSG00000068305,ENSG00000100490
8730,484,ENSG00000068305,ENSG00000135541
8731,484,ENSG00000068305,ENSG00000135002
8732,484,ENSG00000068305,ENSG00000129636
8733,484,ENSG00000068305,ENSG00000109452
8734,484,ENSG00000068305,ENSG00000176148
8735,485,ENSG00000068305,ENSG00000105851
8736,485,ENSG00000068305,ENSG00000131097
8737,485,ENSG00000068305,ENSG00000154133
8738,485,ENSG00000068305,ENSG00000146192
8739,485,ENSG00000068305,ENSG00000136111
8740,485,ENSG00000068305,ENSG00000112214
8741,485,ENSG00000068305,ENSG00000086991
8742,485,ENSG00000068305,ENSG00000100612
8743,485,ENSG00000068305,ENSG00000265107
8744,485,ENSG00000068305,ENSG00000152689
8745,485,ENSG00000068305,ENSG00000174804
8746,485,ENSG00000068305,ENSG00000138722
8747,485,ENSG00000068305,ENSG00000139567
8748,485,ENSG00000068305,ENSG00000176907
8749,485,ENSG00000068305,ENSG00000151702
8750,485,ENSG00000068305,ENSG00000118523
