,Regulon_ID,RMST_diff_UnderActiveMinusOverActiveMGMTUnMeth
168,440,378.18445539135166
169,441,359.326342525399
170,442,338.0605950653119
171,443,237.0170966420967
172,444,463.2232768361581
173,445,249.12031408308007
174,446,318.48376623376606
175,447,-203.15909090909088
176,448,562.1153846153845
177,449,274.8823529411766
178,450,269.29999999999995
179,454,614.2129032258066
180,457,357.41466346153845
181,460,229.45408442982455
182,462,338.1576193214492
183,465,344.83492063492076
184,466,243.9784946236557
185,467,633.0869369369366
186,469,460.1222222222225
187,470,598.9019474637681
188,471,414.46778711484575
189,472,350.20310047095745
190,473,159.45925925925928
191,475,-291.2425000000002
192,478,0.974545454545364
193,479,658.3485294117647
194,480,371.380336858598
195,481,449.86739926739915
196,482,368.0844444444444
197,483,354.87884990253406
198,489,-272.82352941176475
199,490,-211.75714285714253
200,491,334.35836320191146
201,493,225.01428571428585
202,494,362.8831168831171
203,496,451.9181818181818
204,504,-620.9833333333331
205,505,349.8851674641147
206,513,503.88721804511283
207,515,172.28554778554746
208,519,364.6838095238093
209,528,643.4080086580088
210,536,339.85087719298247
211,537,449.651515151515
212,538,707.6806722689072
213,539,310.6388888888889
214,541,316.7681818181817
215,542,173.42701525054474
216,543,405.17387096774206
217,544,384.44230769230774
218,548,-296.8666666666665
219,549,370.14375000000007
220,551,320.85386904761907
221,553,280.1574074074075
222,555,171.83518518518525
223,557,236.02999999999997
224,560,-162.5462962962963
225,564,-83.49999999999977
226,567,396.5964285714288
227,623,378.97689625108995
228,624,359.0072580645161
229,625,441.5844262295082
230,626,265.49640804597686
231,627,509.75238095238103
232,628,451.1241379310346
233,629,348.4743833017078
234,630,403.59407665505205
235,631,785.3823529411766
236,635,612.5779845956356
237,640,330.07003444316877
238,642,321.0927927927927
239,646,350.5702341137125
240,647,-154.1428571428571
241,652,377.7879776328052
242,653,531.325
243,654,695.0208333333334
244,655,380.65714285714284
245,661,407.02597402597445
246,662,365.0549450549452
247,663,181.7301587301588
248,676,337.29953379953383
249,677,380.78620155038743
250,678,344.3535353535353
251,680,408.6047908232117
252,685,-137.02302631578937
253,687,-147.62962962962956
254,689,-250.0
255,691,250.20122630992205
256,694,161.11904761904793
257,696,60.62179487179486
258,698,-620.9833333333331
259,699,-309.17703349282306
260,700,339.14551083591346
261,701,282.6727272727271
262,703,409.0495777446599
263,704,339.9434523809525
264,705,324.34890109890125
265,706,187.5200742240214
266,710,285.26702800361335
267,712,264.7211394302851
268,713,126.15319548872162
269,714,239.6519607843136
270,716,341.06265984654726
271,717,-494.51249999999993
272,719,438.5077351916382
273,723,89.18648648648656
274,727,140.9913043478262
275,734,348.933933933934
276,737,293.95694444444416
277,741,179.0777777777779
278,743,682.7789968652037
279,767,372.13728013728
280,768,109.62839819291435
281,770,297.58602335164835
282,771,254.91176470588232
283,773,434.6646846846845
284,775,354.58867521367483
285,777,528.8055555555558
286,779,193.2189655172416
287,787,410.7968749999999
288,789,388.9279220779222
289,790,344.55756722951867
290,792,300.08648255813955
291,794,555.1794117647058
292,795,171.2712215320911
293,796,479.0714285714285
294,798,345.1818181818179
295,799,427.4100000000004
296,800,334.2887426900586
297,801,28.847222222222058
298,803,724.7777777777782
299,804,-339.3097165991902
300,810,-2.90106951871644
301,811,1173.333333333333
302,827,373.02566844919784
303,828,315.9824561403509
304,831,287.6794871794873
305,835,-114.71428571428544
306,836,386.2777777777777
307,837,251.24539007092199
308,838,404.94091766184806
309,840,-219.04999999999995
310,843,-87.12121212121212
311,844,227.71794871794884
312,856,-494.4722222222222
313,861,322.7174242424243
314,863,503.41904761904755
315,876,461.11428571428553
316,885,419.63922764227664
317,886,-62.7879999999999
318,888,356.63398692810455
319,889,484.0933333333332
320,892,-170.64444444444428
321,897,1527.1904761904761
322,898,-869.6324786324785
323,928,-243.8074074074076
324,943,-311.2100217864922
325,965,-336.88952380952367
326,989,-1.1383928571428896
327,997,-1.3035714285715585
328,999,-197.32307692307683
329,1007,-1179.4999999999998
330,1021,-342.27727272727293
331,1048,103.5
332,1054,190.4964080459771
333,1057,639.9571428571428
334,1067,-920.3647058823528
335,1069,384.02673545966223
336,1074,393.36382783882766
337,1079,-727.3583333333336
338,1083,-128.99999999999977
339,1094,306.62080419580434
340,1095,204.48170731707324
341,1096,-170.7487451737452
342,1100,-107.51794425087144
343,1103,418.94790104947515
344,1114,364.446618357488
345,1119,273.3112025068548
346,1124,-489.8214285714286
347,1153,-457.76250000000005
348,1161,237.76916451335057
349,1163,-407.4999999999999
350,1169,221.04086021505373
351,1170,-280.31875
352,1172,457.93048128342247
353,1173,-594.5428571428571
354,1178,32.57499999999993
355,1189,126.76532258064509
356,1190,271.0428571428573
357,1199,-170.62200956937795
358,1200,197.1393548387099
359,1204,-344.1302521008407
360,1207,-873.4967320261437
361,1214,252.20043103448245
362,1218,389.38174603174605
363,1224,155.50597826086948
364,1239,327.7594615469494
365,1254,32.29347826086939
366,1274,-74.0625
367,1277,142.05555555555537
368,1286,127.89166666666654
369,1289,642.1277777777776
370,1291,-73.73333333333335
371,1296,-142.2105820105819
372,1299,-33.0
373,1302,177.8369565217389
374,1304,770.7307692307692
375,1306,-815.0238095238095
376,1307,264.55555555555566
377,1310,530.4829721362228
378,1313,915.7857142857142
379,1317,438.3201754385964
380,1323,142.16666666666663
381,1326,190.6499999999997
382,1328,-26.650000000000034
383,1332,545.1999999999998
384,1336,371.44618758434535
385,1339,315.36904761904793
386,1345,196.08333333333331
387,1349,186.6007130124775
388,1352,338.96428571428584
389,1359,264.78711484593856
390,1364,170.86573639126834
391,1372,450.722943722944
392,1395,99.84900284900277
393,1396,354.1455938697318
394,1397,-216.93333333333328
395,1398,-381.3333333333335
396,1399,292.98774509803917
397,1401,410.4101863354035
398,1404,544.6833333333333
399,1427,305.38888888888886
400,1429,659.4172216254926
401,1432,-293.1342592592591
402,1433,452.14010989010984
403,1438,615.5238095238099
404,1440,579.5075187969927
405,1444,519.8867709815079
406,1449,414.85
407,1451,-381.0916666666669
408,1452,724.0482142857145
409,1457,248.66550116550138
410,1460,597.0684210526317
411,1482,207.9316420014094
412,1483,294.1680769230769
413,1485,-78.29523809523806
414,1486,642.6666666666667
415,1495,575.4523809523807
416,1497,452.3125
417,1499,61.06046511627926
418,1502,-382.61514829256777
419,1503,254.0000000000001
420,1513,305.8857142857144
421,1517,584.13986013986
422,1518,481.10784313725486
423,1519,-821.8928571428573
424,1520,366.7777777777778
425,1521,-818.0552584670229
426,1523,430.0888888888888
427,1525,303.6164438502671
428,1526,410.9304642857145
429,1528,-333.375
430,1533,-565.7638888888887
431,1534,306.1666666666668
432,1540,-309.17703349282306
433,1545,-848.8823529411764
434,1546,-765.4141414141412
435,1550,422.88149350649337
436,1551,471.93121693121697
437,1554,446.1332154435601
438,1555,261.33285714285716
439,1556,296.0808404558404
440,1557,419.80102040816314
441,1558,-282.69999999999993
442,1559,-155.36363636363615
443,1560,667.6038961038967
444,1563,294.9375
445,1565,-525.4292929292928
446,1568,-436.5676470588236
447,1569,-572.121212121212
448,1570,-175.5238095238094
449,1571,531.2692307692307
450,1574,136.1747368421053
451,1575,224.41578947368407
452,1576,106.28065268065268
453,1581,-240.88669950738915
454,1585,252.3927172364672
455,1589,172.22129629629615
456,1595,412.37427466150854
457,1600,385.7780725022105
458,1603,-269.3638888888886
459,1604,-467.5846153846154
460,1612,-819.2124999999999
461,1628,360.27399527186765
462,1630,-98.29085457271356
463,1638,294.4928030303031
464,1640,205.55021645021645
465,1641,294.67708333333337
466,1644,443.05419580419556
467,1645,-214.488888888889
468,1646,284.8224999999999
469,1647,665.5921052631581
470,1648,252.52941176470586
471,1652,444.2380952380953
472,1653,804.4107744107747
473,1655,354.9
474,1658,501.99583333333317
475,1662,-302.13333333333316
476,1675,-268.81052631578956
477,1678,-384.5320366132722
478,1679,282.6674641148322
479,1680,-484.10588235294097
480,1706,495.10952380952375
481,1707,228.83661740558284
482,1708,451.4698636363637
483,1709,206.29980994615124
484,1711,-93.37123745819395
485,1723,60.62179487179486
486,1725,178.26794258373184
487,1729,350.48531561461806
488,1743,-379.5723684210528
489,1774,445.99725877192975
490,1775,693.2
491,1781,-233.79166666666652
492,1784,353.9463523340369
493,1792,707.0086805555557
494,1793,451.08359788359775
495,1820,477.7106227106226
496,1829,349.16391625615756
497,1830,159.79074074074072
498,1831,-176.33333333333326
499,1834,-391.3325396825398
500,1835,306.1666666666668
501,1838,337.61666666666645
502,1839,60.62179487179486
503,1840,-697.7242063492063
504,1871,499.7230392156863
505,1872,476.47636363636343
506,1889,-246.63461538461536
507,1891,-63.77083333333337
508,1936,438.7833333333335
509,1937,489.1457528957528
510,1939,231.9658766732498
511,1940,328.5485974754559
512,1944,633.8273809523811
513,1946,246.27777777777806
514,1947,16.761363636363853
515,1948,-289.55555555555554
516,1977,254.50243902439024
517,1985,308.8378207158694
518,1986,-271.25952813067164
519,2004,366.1538461538463
520,2031,212.93790849673195
521,2032,257.89008620689617
522,2033,368.964982373678
523,2035,161.66921296296277
524,2036,372.9276776246023
525,2038,236.71031746031747
526,2039,178.40476190476193
527,2041,-336.20728291316516
528,2043,328.60269360269365
529,2052,350.7583333333333
530,2053,60.62179487179486
531,2054,597.6398148148148
532,2084,279.319523809524
533,2085,321.58632010943904
534,2089,263.54074074074083
535,2090,485.72845528455287
536,2093,311.33807776962567
537,2094,319.6412037037036
538,2095,312.0043572984748
539,2100,487.8755060728748
540,2103,529.425
541,2106,218.274074074074
542,2158,-197.12571428571425
543,2159,524.4865853658538
544,2168,-235.07275132275134
545,2170,279.945652173913
546,2185,914.9630769230769
547,2199,-239.45490196078413
548,2202,623.9013157894738
549,2206,209.189393939394
550,2264,278.8348457350275
551,2266,698.6730158730162
552,2271,1285.5217391304348
553,2274,-234.2747252747252
554,2282,369.93451178451176
555,2284,-128.19607843137248
556,2290,284.15110356536513
557,2291,-73.517857142857
558,2294,60.62179487179486
559,2300,267.86874999999986
560,2302,-309.17703349282306
561,2319,104.7713414634145
562,2324,268.51631578947377
563,2326,397.1229885057472
564,2327,332.2032915360502
565,2329,284.19293924466336
566,2330,412.52756892230565
567,2331,284.22619047619065
568,2338,144.38181818181806
569,2340,-451.8165178571429
570,2341,394.6414141414142
571,2359,243.97606707317084
572,2366,-437.45000000000016
573,2367,-633.4000000000002
574,2368,363.9245283018871
575,2369,-87.64285714285711
576,2388,530.6396284829721
577,2407,385.9066433566435
578,2409,-171.3277777777779
579,2410,459.78953488372105
580,2411,510.0598290598291
581,2415,-163.93067226890764
582,2416,310.94875
583,2421,250.20122630992205
584,2422,60.62179487179486
585,2440,94.96172248803839
586,2444,440.53783916312545
587,2446,145.90476190476204
588,2448,-946.9860139860141
589,2449,-278.91666666666663
590,2460,-375.4524546660773
591,2464,-397.96703296703294
592,2466,442.67344173441757
593,2473,-303.2581818181821
594,2474,426.41507936507935
595,2477,339.6957142857143
596,2479,363.3717948717946
597,2480,-213.77777777777783
598,2481,512.8101604278074
599,2482,407.18287037037044
600,2483,204.8888888888887
601,2484,642.8587500000001
602,2507,318.5375
603,2519,341.43691239316263
604,2523,-301.1780538302277
605,2528,556.9731617647059
606,2548,324.3012987012985
607,2550,370.70370370370375
608,2585,357.37156862745115
609,2587,577.3304093567252
610,2588,-321.3869047619045
611,2593,-409.9094202898551
612,2596,-434.13492063492095
613,2597,70.38563049853394
614,2604,436.30252100840323
615,2612,327.71428571428606
616,2616,392.7102564102565
617,2617,394.88629649595725
618,2622,325.49820788530474
619,2627,501.095238095238
620,2628,466.33477011494267
621,2629,531.5855072463769
622,2630,230.50476190476184
623,2631,633.0
624,2633,376.2892156862744
625,2635,381.4129629629631
626,2642,-638.133333333333
627,2645,604.4568322981365
628,2651,-533.8333333333335
629,2656,481.95227272727266
630,2658,362.51501831501827
631,2695,-248.82407407407425
632,2696,427.93078626799576
633,2701,-397.8848684210525
634,2703,-244.1957236842104
635,2706,-565.7638888888887
636,2708,-293.6666666666667
637,2717,60.62179487179486
638,2720,337.86690283400804
639,2725,-169.83216783216784
640,2757,618.6444444444442
641,2821,227.94194577352482
642,2822,508.38265765765766
643,2823,181.812091503268
644,2825,470.91748336358125
645,2827,128.49008620689642
646,2830,94.03749999999991
647,2835,311.2409420289856
648,2836,499.61764705882365
649,2837,448.5353793691389
650,2839,-208.58974358974365
651,2840,361.49142857142834
652,2841,222.7813288477712
653,2842,448.4325757575757
654,2844,847.813725490196
655,2847,529.5181818181819
656,2850,403.7067226890755
657,2851,401.9388888888889
658,2853,475.7318840579708
659,2854,629.381322094055
660,2855,613.8194444444443
661,2856,156.22857142857174
662,2884,-70.92307692307685
663,2885,227.2366666666665
664,2899,-409.9029304029307
665,2907,193.74425287356348
666,2910,407.69230769230774
667,2912,-255.22368421052647
668,2917,122.8095238095238
669,2941,-124.70666666666659
670,2943,461.52777777777777
671,2946,323.6785714285714
672,2950,270.55749999999995
673,2954,186.20085470085456
674,2955,338.2760591133007
675,2956,397.51952495974245
676,2958,-436.1500000000001
677,2959,208.5820105820108
678,2961,-262.88043478260875
679,2962,353.1425442684062
680,2963,354.38749999999993
681,2970,268.11904761904793
682,2978,613.5645933014356
683,2979,414.20000000000016
684,2983,256.5145833333334
685,2984,434.7582417582415
686,2986,420.5607142857146
687,2989,416.78298350824593
688,2992,448.52298850574726
689,2998,-341.65625
690,3003,491.60416666666663
691,3006,336.49242424242425
692,3008,380.2865497076024
693,3018,16.23571428571438
694,3019,312.4100000000002
695,3021,373.85227272727263
696,3022,-76.45000000000016
697,3024,382.40489130434764
698,3027,319.9154411764706
699,3028,173.32905982905993
700,3032,232.62049062049033
701,3033,334.8207282913166
702,3035,-410.5897435897434
703,3055,145.01666666666654
704,3063,68.86904761904748
705,3070,361.1565656565656
706,3072,247.0157894736842
707,3074,-26.198717948718013
708,3075,357.0902255639099
709,3080,528.4103122730572
710,3081,463.7632352941177
711,3082,-844.4803921568624
712,3098,396.38901960784295
713,3107,-451.8165178571429
714,3108,-224.4468965517243
715,3111,597.6398148148148
716,3112,355.09213250517587
717,3114,267.86874999999986
718,3115,143.38199614006055
719,3116,530.2286096256682
720,3117,520.3285714285715
721,3118,237.27884615384608
722,3122,471.798245614035
723,3123,686.224358974359
724,3125,480.25802879291246
725,3150,297.0238095238097
726,3151,433.08935870331214
727,3153,250.36121530382604
728,3158,-41.06666666666672
729,3179,314.09883720930236
730,3181,53.07713248638822
731,3184,567.4415204678362
732,3187,705.6666666666665
733,3192,-476.37142857142874
734,3193,383.3022875816994
735,3194,556.9731617647059
736,3199,165.90085087326463
737,3200,378.6540404040404
738,3201,367.8275462962963
739,3206,-282.1502463054185
740,3232,235.13903743315512
741,3236,441.70955882352933
742,3239,606.5664335664336
743,3242,307.05119047619036
744,3267,445.59326923076924
745,3271,601.1827956989246
746,3272,393.0006181318681
747,3273,309.77283653846155
748,3276,-219.78888888888872
749,3277,434.6734848484846
750,3284,412.9401913875596
751,3286,244.5498423955869
752,3297,-54.616470588235416
753,3299,150.10087719298235
754,3303,535.8871794871795
755,3324,512.7645348837207
756,3328,793.7607655502391
757,3329,494.27067669172914
758,3332,654.2917541229388
759,3333,652.6860465116281
760,3340,247.7272727272728
761,3347,106.49999999999977
762,3348,57.44230769230768
763,3359,-218.7999999999999
764,3377,243.37343750000002
765,3378,-135.35128205128194
766,3379,-134.83491461100562
767,3388,312.24423076923085
768,3400,405.3225703324808
769,3401,159.09862068965526
770,3404,534.5834074074078
771,3405,434.3162393162395
772,3417,600.3808049535602
773,3418,284.0306905370843
774,3421,109.82512733446538
775,3422,537.4971287940937
776,3434,341.42380952380955
777,3435,430.28571428571416
778,3437,-54.616470588235416
779,3441,594.3809523809525
780,3442,269.20000000000005
781,3456,-281.7333333333331
782,3458,371.37619047619035
783,3462,342.20370370370375
784,3463,644.890909090909
785,3465,-459.5078369905956
786,3476,927.1785714285714
787,3477,-962.5999999999998
788,3493,-318.4780219780222
789,3497,686.1744421906693
790,3498,-12.263736263736178
791,3508,33.888888888888744
792,3509,-116.02857142857147
793,3530,172.76421404682287
794,3531,-1173.428571428571
795,3536,-370.890625
796,3545,411.64999999999986
797,3547,-47.66666666666674
798,3559,-389.9000000000001
799,3568,341.5666666666666
800,3569,632.8405797101448
801,3575,322.1969696969697
802,3586,-296.70000000000016
803,3587,333.41550207039336
804,3588,-609.0190476190477
805,3592,350.2422794117647
806,3597,363.6653846153846
807,3601,-229.22222222222206
808,3603,-188.66666666666663
809,3609,-83.81176470588241
810,3612,-832.6666666666665
811,3624,-484.54444444444425
812,3630,748.522773279352
813,3635,680.1606060606059
814,3640,341.6088435374149
815,3645,328.63937621832383
816,3646,-58.78571428571445
817,3649,-192.93055555555543
818,3656,214.48523809523795
819,3659,271.55968169761263
820,3660,-301.7241300366303
821,3667,-298.92490118577086
822,3668,-580.0064102564103
823,3669,-156.5672043010751
824,3670,-121.99751861042193
825,3671,-783.0266666666665
826,3673,-309.17703349282306
827,3675,355.8126315789474
828,3683,-409.27350427350433
829,3703,461.06459330143514
830,3707,-304.63415366146467
831,3727,-283.5655193236713
832,3732,-123.14966555183946
833,3755,-29.4904761904761
834,17,376.6371527777777
835,23,220.04099821746877
836,156,94.7614035087721
837,174,347.4198198198196
838,191,-2.5104166666667425
839,221,367.46493624772324
840,261,312.78404955478135
841,306,352.94901960784284
842,344,405.209836065574
843,352,832.0714285714283
844,361,391.36825396825395
845,366,-288.125
846,455,-20.916666666666686
847,501,-204.2380952380953
848,598,371.92090620031814
849,600,88.8400966183575
850,608,196.1306254767353
851,612,325.0725022104331
852,679,-144.25862068965523
853,693,-204.2380952380953
854,749,352.53333333333364
855,753,147.49374999999986
856,769,325.52815315315326
857,797,111.8026315789474
858,851,-131.09047619047612
859,865,147.44453781512607
860,872,112.81192810457492
861,881,88.01917989417996
862,883,14.526113671275084
863,890,67.0781746031746
864,902,129.40655209452189
865,906,-313.8157894736844
866,920,-193.14732142857133
867,948,-348.10000000000014
868,951,-421.71936758893276
869,959,-110.14039855072474
870,964,-225.14285714285734
871,980,-394.99999999999994
872,981,139.0120300751878
873,1034,-140.85777777777764
874,1045,-223.99580260918896
875,1092,-122.03541226215646
876,1116,38.92621870882738
877,1152,-143.71670190274847
878,1154,-85.5441176470589
879,1155,-196.09249999999997
880,1180,-211.38835920177405
881,1182,-143.01480051480064
882,1184,18.907122507122608
883,1212,-226.59523809523796
884,1240,-211.82954545454527
885,1251,124.22459893048119
886,1295,107.67587816261323
887,1327,280.5952380952382
888,1330,339.5803571428572
889,1346,347.5255255255254
890,1354,-461.70197368421054
891,1358,137.38
892,1373,413.2395833333333
893,1476,411.61344537815114
894,1548,-51.49019607843127
895,1552,-116.11892583120198
896,1599,-136.7314095449501
897,1629,-118.87500000000011
898,1703,-238.51879699248133
899,1720,-197.65000000000003
900,1818,-204.2380952380953
901,1827,89.4192886456907
902,1874,-133.3885714285716
903,1876,-149.60526315789468
904,1894,-266.4344827586207
905,1896,2.6259459459460004
906,2051,-204.2380952380953
907,2086,143.20868945868938
908,2119,214.69969040247668
909,2292,-204.2380952380953
910,2405,-66.48048780487818
911,2472,-260.3999999999999
912,2620,102.97202797202772
913,2680,371.547056878307
914,2693,515.5279503105589
915,2779,316.13541666666663
916,2871,414.4148148148147
917,2974,191.13675213675225
918,3094,373.4879551820727
919,3202,-183.4810810810813
920,3210,-563.3923444976078
921,3248,207.55213803450863
922,3259,404.02307692307687
923,3279,-152.28571428571422
924,3393,250.40000000000015
925,3444,-373.30303030303
926,3460,278.0105046567038
927,3474,158.26666666666665
928,3512,186.7725490196077
929,3636,-155.63562753036445
930,3637,-156.11666666666673
931,3676,-239.20289855072457
932,3716,515.5279503105589
933,133,349.3802541544476
934,134,382.2274390243902
935,135,338.81114130434787
936,153,405.59684210526325
937,202,403.64167393199665
938,210,847.813725490196
939,260,369.0912698412698
940,263,478.4414595452143
941,266,-98.66310160427815
942,276,515.5279503105589
943,278,507.0370370370371
944,323,364.54545454545445
945,357,141.68518518518533
946,430,204.06410256410243
947,573,338.2256410256409
948,574,179.58701298701294
949,725,391.42803970223343
950,729,314.3535353535351
951,745,364.50746268656724
952,752,367.89502164502164
953,818,377.13257575757547
954,846,-469.05398255398273
955,907,138.08397337429608
956,910,-54.616470588235416
957,987,-126.2619047619047
958,991,-87.01587301587313
959,1006,-242.674185463659
960,1011,-132.1717171717172
961,1014,273.8800505050505
962,1015,348.00089285714307
963,1018,-244.1957236842104
964,1022,376.1126584143824
965,1027,-256.69548872180457
966,1029,-384.7142857142856
967,1030,-204.2380952380953
968,1039,65.38198757763962
969,1044,930.95
970,1187,-100.54000000000008
971,1213,80.20382775119606
972,1216,286.7998768472904
973,1219,237.0081300813008
974,1221,347.01953842119076
975,1223,239.98302207130712
976,1225,288.24999999999966
977,1226,410.4944444444444
978,1230,434.57874158937966
979,1267,258.1491452991453
980,1268,298.8452738184546
981,1270,-296.07843137254895
982,1611,-373.14285714285717
983,1623,242.22941176470584
984,1625,322.7135746606334
985,1626,-841.3333333333334
986,1731,-23.724637681159265
987,1732,289.1335777126102
988,1734,443.1251748251747
989,1739,164.70512820512806
990,1740,326.3799999999999
991,1744,323.88386212299247
992,1746,-446.00952380952396
993,1749,357.5885885885887
994,1817,-487.76018099547514
995,1870,-260.1844758064516
996,1941,187.66666666666663
997,1942,-391.8142857142856
998,1952,445.16666666666674
999,1954,400.4921052631579
1000,1983,240.67299077733867
1001,1984,320.0544835007172
1002,1988,767.4829059829062
1003,1989,639.8624338624338
1004,1990,165.2542397660818
1005,1992,-298.08754208754203
1006,1998,374.71491228070187
1007,1999,-155.63562753036445
1008,2005,613.4742647058824
1009,2060,354.1128205128205
1010,2073,-241.50358974358983
1011,2080,260.16908212560406
1012,2141,268.1753246753251
1013,2250,-459.5263157894739
1014,2332,448.0479082321185
1015,2384,285.03468801313636
1016,2387,618.2402777777779
1017,2389,654.0785714285716
1018,2427,389.2333333333334
1019,2428,337.58205128205145
1020,2445,-306.71710526315815
1021,2453,-444.15384615384596
1022,2454,277.5233333333335
1023,2619,284.0844444444443
1024,2624,179.93333333333328
1025,2626,-253.35428571428565
1026,2637,-204.05734767025086
1027,2647,399.9444444444446
1028,2660,-152.2380952380953
1029,2661,263.6206896551723
1030,2664,464.0317460317459
1031,2666,297.49038461538464
1032,2729,535.7407407407406
1033,2730,406.83774509803914
1034,2738,357.35018315018317
1035,2748,-154.3091787439613
1036,2782,413.8057971014491
1037,2848,524.1359649122808
1038,2993,278.1676847290638
1039,2996,-402.7836538461539
1040,2997,-2.375
1041,3159,-258.9000000000001
1042,3162,378.1178571428573
1043,3164,448.6650793650792
1044,3165,628.1696969696969
1045,3166,-499.3611721611721
1046,3169,369.1349206349207
1047,3220,377.13257575757547
1048,3233,337.8976034858387
1049,3305,-202.16875000000005
1050,3331,125.51052631578943
1051,3355,-765.2833333333333
1052,3389,245.04444444444454
1053,3466,-70.5
1054,3520,453.21770186335414
1055,3537,-164.7280701754387
1056,3538,259.6988636363633
1057,3541,-636.8714285714283
1058,3567,374.2500000000003
1059,3571,-362.25000000000017
1060,3622,263.04504504504513
1061,3642,715.7500000000002
1062,3643,104.10483870967732
1063,3647,607.2222222222223
1064,3666,-580.9071428571426
1065,3705,-101.07142857142844
1066,3706,-435.0764705882353
1067,3759,357.5885885885887
1068,1,-208.4243421052633
1069,2,143.59090909090924
1070,3,141.27722537878788
1071,5,-257.53409090909076
1072,7,-256.2892156862748
1073,9,138.26405090137848
1074,10,194.17931034482746
1075,11,375.1477272727274
1076,12,218.32967032967036
1077,13,406.3470129870127
1078,15,-226.6923076923078
1079,16,-72.41176470588232
1080,18,132.43333333333322
1081,19,-68.42222222222216
1082,20,570.2857142857142
