Regulon_ID,PCA_1VarRembrandt,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValRembrandt,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberRembrandt,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
483,0.563588206,0.215091973,0.230711266,0,0.001996008,0.348496234,0.332876941,0.302477919,0.430863114,0,0.001996008,0.261110287,0.132725093
484,0.562779778,0.309582592,0.338755106,0,0.001996008,0.253197186,0.224024672,0.147394667,0.379529614,0,0.001996008,0.415385111,0.183250164
485,0.557616077,0.167012213,0.204279001,0,0.001996008,0.390603864,0.353337077,0.213149892,0.336234751,0,0.001996008,0.344466185,0.221381326
486,0.29582412,0.178176968,0.222488028,6,0.013972056,0.117647152,0.073336092,0.172435114,0.212792866,0,0.001996008,0.123389006,0.083031254
487,0.491396765,0.328773056,0.366387063,6,0.013972056,0.162623709,0.125009702,0.221668466,0.329780722,1,0.003992016,0.2697283,0.161616044
488,0.389394279,0.156322827,0.212328706,0,0.001996008,0.233071452,0.177065573,0.244001466,0.268188797,0,0.001996008,0.145392812,0.121205482
489,0.578652192,0.244294544,0.272522442,0,0.001996008,0.334357648,0.30612975,0.247602742,0.316430629,0,0.001996008,0.33104945,0.262221563
490,0.582080584,0.249029902,0.302032739,0,0.001996008,0.333050682,0.280047845,0.209863291,0.407511434,0,0.001996008,0.372217293,0.17456915
491,0.578937601,0.165226031,0.223821183,0,0.001996008,0.41371157,0.355116418,0.318162491,0.380141685,0,0.001996008,0.26077511,0.198795916
492,0.49284148,0.181788198,0.235284249,0,0.001996008,0.311053281,0.25755723,0.339009474,0.355485393,0,0.001996008,0.153832006,0.137356087
493,0.667880271,0.297048848,0.337712812,0,0.001996008,0.370831423,0.330167458,0.336045138,0.471567589,0,0.001996008,0.331835133,0.196312682
494,0.642039037,0.2060191,0.256704389,0,0.001996008,0.436019937,0.385334648,0.319091576,0.46235689,0,0.001996008,0.322947461,0.179682147
495,0.597055958,0.19842609,0.262440073,0,0.001996008,0.398629868,0.334615885,0.225256751,0.373434989,0,0.001996008,0.371799208,0.223620969
496,0.769554047,0.319903174,0.380934867,0,0.001996008,0.449650873,0.38861918,0.39424876,0.493563941,0,0.001996008,0.375305287,0.275990106
497,0.560284673,0.29531522,0.357534563,2,0.005988024,0.264969453,0.202750109,0.258564455,0.352442901,0,0.001996008,0.301720218,0.207841771
498,0.756391152,0.359454419,0.404087946,0,0.001996008,0.396936733,0.352303206,0.340109683,0.557560768,0,0.001996008,0.41628147,0.198830385
499,0.510104683,0.250230301,0.317974768,2,0.005988024,0.259874382,0.192129915,0.276121626,0.375546333,0,0.001996008,0.233983057,0.13455835
500,0.683625073,0.28818016,0.360682404,0,0.001996008,0.395444913,0.322942669,0.284565999,0.449027001,0,0.001996008,0.399059073,0.234598072
502,0.608298788,0.177443359,0.285900316,0,0.001996008,0.430855429,0.322398472,0.344054792,0.3983409,0,0.001996008,0.264243996,0.209957888
503,0.654032442,0.183564209,0.31346223,0,0.001996008,0.470468233,0.340570212,0.264958316,0.413398288,0,0.001996008,0.389074126,0.240634154
504,0.721877366,0.28208168,0.374109821,0,0.001996008,0.439795686,0.347767545,0.286599121,0.493101921,0,0.001996008,0.435278244,0.228775444
505,0.5617877,0.23145795,0.241167361,0,0.001996008,0.330329749,0.320620339,0.280238904,0.53554392,0,0.001996008,0.281548796,0.02624378
506,0.444630567,0.256028451,0.283455025,0,0.001996008,0.188602116,0.161175542,0.240300202,0.303807915,0,0.001996008,0.204330364,0.140822651
507,0.392873518,0.202958635,0.239888004,0,0.001996008,0.189914883,0.152985514,0.190781701,0.253552542,0,0.001996008,0.202091817,0.139320975
508,0.458818324,0.248474869,0.297200931,1,0.003992016,0.210343455,0.161617393,0.216636442,0.288639839,0,0.001996008,0.242181882,0.170178485
509,0.601363621,0.164945802,0.241105788,0,0.001996008,0.436417819,0.360257833,0.261405047,0.435648484,0,0.001996008,0.339958574,0.165715137
510,0.514479598,0.199390275,0.25673467,0,0.001996008,0.315089324,0.257744929,0.236294731,0.281972976,0,0.001996008,0.278184867,0.232506622
511,0.44261747,0.236141174,0.303888548,1,0.003992016,0.206476296,0.138728922,0.207223677,0.288208925,0,0.001996008,0.235393793,0.154408546
512,0.566234419,0.255399474,0.305816345,0,0.001996008,0.310834945,0.260418074,0.29502571,0.414776623,0,0.001996008,0.271208709,0.151457796
513,0.686578372,0.303495506,0.360549981,0,0.001996008,0.383082865,0.32602839,0.319712175,0.473343079,0,0.001996008,0.366866197,0.213235293
514,0.639124631,0.250664431,0.334811081,0,0.001996008,0.3884602,0.30431355,0.328349316,0.426794571,0,0.001996008,0.310775314,0.21233006
515,0.637538807,0.263395542,0.33687273,0,0.001996008,0.374143265,0.300666077,0.309943676,0.483275442,0,0.001996008,0.327595131,0.154263365
516,0.721397912,0.28719545,0.373507866,0,0.001996008,0.434202462,0.347890046,0.335011406,0.429398668,0,0.001996008,0.386386506,0.291999244
517,0.582227458,0.167899696,0.286234224,0,0.001996008,0.414327762,0.295993234,0.261229054,0.35634809,0,0.001996008,0.320998404,0.225879367
518,0.825762042,0.361079224,0.445471339,0,0.001996008,0.464682818,0.380290703,0.329557998,0.602452886,0,0.001996008,0.496204044,0.223309156
519,0.656299483,0.18712306,0.312159116,0,0.001996008,0.469176422,0.344140367,0.322339466,0.44416016,0,0.001996008,0.333960017,0.212139323
520,0.776311289,0.233912375,0.345756107,0,0.001996008,0.542398914,0.430555182,0.424845595,0.657450939,0,0.001996008,0.351465694,0.11886035
521,0.737617288,0.289036241,0.380096147,0,0.001996008,0.448581048,0.357521141,0.413140211,0.455541813,0,0.001996008,0.324477077,0.282075476
522,0.613721082,0.252036497,0.355995905,1,0.003992016,0.361684585,0.257725177,0.300831449,0.399241465,0,0.001996008,0.312889633,0.214479617
523,0.644018476,0.31014636,0.404226718,1,0.003992016,0.333872116,0.239791758,0.289962413,0.42279106,0,0.001996008,0.354056063,0.221227416
524,0.811984127,0.330272663,0.42676124,0,0.001996008,0.481711464,0.385222887,0.399329804,0.57672018,0,0.001996008,0.412654323,0.235263947
525,0.723695311,0.362235869,0.456976447,1,0.003992016,0.361459442,0.266718864,0.335787044,0.466775894,0,0.001996008,0.387908267,0.256919417
526,0.88361143,0.228793772,0.364695313,0,0.001996008,0.654817658,0.518916118,0.697686103,0.563153319,0,0.001996008,0.185925327,0.320458111
527,0.905293679,0.228912087,0.394054969,0,0.001996008,0.676381592,0.511238709,0.454618602,0.571558532,0,0.001996008,0.450675077,0.333735146
528,0.801698828,0.241815487,0.392906997,0,0.001996008,0.559883341,0.408791832,0.436994068,0.724261499,0,0.001996008,0.36470476,0.077437329
529,0.631649849,0.233967359,0.249594847,0,0.001996008,0.39768249,0.382055002,0.266647065,0.567980473,0,0.001996008,0.365002783,0.063669376
530,0.754257141,0.267138256,0.372480473,0,0.001996008,0.487118885,0.381776668,0.43410003,0.482178264,0,0.001996008,0.320157111,0.272078877
531,0.626791058,0.210235856,0.343005958,0,0.001996008,0.416555201,0.283785099,0.374099473,0.472344886,0,0.001996008,0.252691585,0.154446171
532,0.826244484,0.27148522,0.389721648,0,0.001996008,0.554759264,0.436522836,0.453734435,0.748335292,0,0.001996008,0.372510049,0.077909192
533,0.659847386,0.190360114,0.365093148,0,0.001996008,0.469487272,0.294754238,0.321571264,0.476721838,0,0.001996008,0.338276123,0.183125548
534,0.829333177,0.244720192,0.397010989,0,0.001996008,0.584612986,0.432322188,0.400850289,0.74345771,0,0.001996008,0.428482888,0.085875468
535,0.568418023,0.177156259,0.382761877,1,0.003992016,0.391261763,0.185656145,0.299820751,0.366868722,0,0.001996008,0.268597272,0.201549301
536,0.60773197,0.236162154,0.251083383,0,0.001996008,0.371569816,0.356648586,0.227694838,0.56626205,0,0.001996008,0.380037131,0.04146992
537,0.716305169,0.261110055,0.314907159,0,0.001996008,0.455195114,0.40139801,0.332649303,0.629741942,0,0.001996008,0.383655867,0.086563227
538,0.497479917,0.228949056,0.287689047,0,0.001996008,0.26853086,0.209790869,0.261657067,0.337927944,0,0.001996008,0.235822849,0.159551973
539,0.612592415,0.212043655,0.261526997,0,0.001996008,0.40054876,0.351065417,0.32832721,0.467915132,0,0.001996008,0.284265205,0.144677282
540,0.587540631,0.255218255,0.320713776,1,0.003992016,0.332322376,0.266826855,0.33747635,0.441317755,0,0.001996008,0.250064281,0.146222876
541,0.917510391,0.181133623,0.295396084,0,0.001996008,0.736376768,0.622114307,0.585967092,0.611172493,0,0.001996008,0.331543299,0.306337899
542,0.838318396,0.245140768,0.341560076,0,0.001996008,0.593177628,0.49675832,0.439564218,0.764622006,0,0.001996008,0.398754178,0.07369639
543,0.643833793,0.165114754,0.310809036,0,0.001996008,0.478719039,0.333024757,0.375244848,0.417357265,0,0.001996008,0.268588946,0.226476528
544,0.727883057,0.235963459,0.342782691,0,0.001996008,0.491919598,0.385100366,0.433471237,0.514737447,0,0.001996008,0.29441182,0.21314561
545,0.608922327,0.202853529,0.337724298,0,0.001996008,0.406068798,0.271198029,0.396410556,0.419017712,0,0.001996008,0.212511771,0.189904615
546,0.761348563,0.279803116,0.391359417,0,0.001996008,0.481545447,0.369989146,0.409801377,0.570807002,0,0.001996008,0.351547187,0.190541561
547,0.665770468,0.275312168,0.400953314,0,0.001996008,0.3904583,0.264817154,0.356752507,0.435854434,0,0.001996008,0.309017961,0.229916033
548,0.801762996,0.158390919,0.407420189,0,0.001996008,0.643372077,0.394342807,0.387950566,0.468589263,0,0.001996008,0.41381243,0.333173733
549,0.545349302,0.23409006,0.245231356,0,0.001996008,0.311259242,0.300117946,0.246747003,0.517418718,0,0.001996008,0.298602299,0.027930584
550,0.884679567,0.241049143,0.26171882,0,0.001996008,0.643630423,0.622960747,0.440663759,0.596521998,0,0.001996008,0.444015808,0.288157568
551,0.471106117,0.245097071,0.273317919,0,0.001996008,0.226009046,0.197788198,0.189327788,0.379035966,0,0.001996008,0.281778329,0.092070151
552,0.598059882,0.268638254,0.301032345,0,0.001996008,0.329421629,0.297027537,0.147773241,0.487363099,0,0.001996008,0.450286641,0.110696783
553,0.71676617,0.275410663,0.308468913,0,0.001996008,0.441355507,0.408297258,0.2927955,0.611490216,0,0.001996008,0.42397067,0.105275955
554,0.502418594,0.156664584,0.213501393,0,0.001996008,0.34575401,0.288917201,0.250398378,0.32630347,0,0.001996008,0.252020216,0.176115124
555,0.602360416,0.215563627,0.256054662,0,0.001996008,0.386796789,0.346305754,0.2739587,0.468402102,0,0.001996008,0.328401716,0.133958314
556,0.550296174,0.276584598,0.311936496,0,0.001996008,0.273711576,0.238359678,0.236103151,0.359636481,0,0.001996008,0.314193024,0.190659693
557,0.675127878,0.324573774,0.367174565,0,0.001996008,0.350554104,0.307953313,0.254092518,0.349456174,0,0.001996008,0.42103536,0.325671704
558,0.581477924,0.155950543,0.23603224,0,0.001996008,0.425527381,0.345445684,0.264803588,0.344375573,0,0.001996008,0.316674336,0.237102351
559,0.446791212,0.180044161,0.25223127,0,0.001996008,0.266747051,0.194559942,0.253730127,0.301994086,0,0.001996008,0.193061085,0.144797126
560,0.632470452,0.253631674,0.326740287,0,0.001996008,0.378838779,0.305730165,0.258787899,0.459459646,0,0.001996008,0.373682553,0.173010806
561,0.658784483,0.162136118,0.2734378,0,0.001996008,0.496648365,0.385346683,0.279128556,0.415508369,0,0.001996008,0.379655927,0.243276114
563,0.618548476,0.176353689,0.319845075,0,0.001996008,0.442194787,0.298703401,0.305474604,0.410432718,0,0.001996008,0.313073871,0.208115758
564,0.560110972,0.258992907,0.385324949,5,0.011976048,0.301118064,0.174786023,0.35737661,0.412359089,0,0.001996008,0.202734361,0.147751883
565,0.767066347,0.256212869,0.392568002,0,0.001996008,0.510853478,0.374498345,0.342790456,0.461109148,0,0.001996008,0.424275891,0.305957199
566,0.778385063,0.399041482,0.491958403,0,0.001996008,0.379343581,0.28642666,0.322753866,0.506433999,0,0.001996008,0.455631197,0.271951064
567,0.595673106,0.23267883,0.252198042,0,0.001996008,0.362994276,0.343475065,0.26013507,0.541459065,0,0.001996008,0.335538037,0.054214041
568,0.705964497,0.30328078,0.360219826,0,0.001996008,0.402683717,0.345744671,0.250565778,0.556430361,0,0.001996008,0.455398718,0.149534135
569,0.892589081,0.203659535,0.36246608,0,0.001996008,0.688929545,0.530123001,0.361539759,0.465127576,0,0.001996008,0.531049322,0.427461504
570,0.773349928,0.272698968,0.420998429,0,0.001996008,0.50065096,0.352351499,0.339716487,0.64559767,0,0.001996008,0.433633441,0.127752258
571,0.565377891,0.267397025,0.410196023,16,0.033932136,0.297980866,0.155181868,0.358050282,0.457128715,0,0.001996008,0.207327609,0.108249175
572,0.891309669,0.284709478,0.438111727,0,0.001996008,0.606600191,0.453197942,0.523625872,0.644176047,0,0.001996008,0.367683797,0.247133622
573,0.516092805,0.22488442,0.23387924,0,0.001996008,0.291208385,0.282213565,0.263584696,0.492353502,0,0.001996008,0.252508109,0.023739302
574,0.375842479,0.194964474,0.232076136,0,0.001996008,0.180878005,0.143766343,0.175593469,0.238026019,0,0.001996008,0.20024901,0.13781646
575,0.439463078,0.218269044,0.24867606,0,0.001996008,0.221194034,0.190787018,0.246378812,0.331988429,0,0.001996008,0.193084266,0.107474649
576,0.597610777,0.224338031,0.256973089,0,0.001996008,0.373272746,0.340637688,0.307998304,0.466321777,0,0.001996008,0.289612473,0.131289
577,0.514519408,0.201974079,0.243573099,0,0.001996008,0.312545329,0.270946309,0.235711308,0.349739053,0,0.001996008,0.2788081,0.164780355
578,0.518245484,0.274125862,0.323396994,0,0.001996008,0.244119623,0.19484849,0.207670408,0.315401324,0,0.001996008,0.310575076,0.202844161
579,0.648370449,0.308241708,0.358641381,0,0.001996008,0.340128742,0.289729068,0.243081197,0.489946109,0,0.001996008,0.405289252,0.15842434
580,0.621524962,0.216058109,0.278332474,0,0.001996008,0.405466853,0.343192488,0.335996921,0.447930605,0,0.001996008,0.285528041,0.173594357
581,0.503868029,0.138104455,0.225095805,0,0.001996008,0.365763574,0.278772224,0.285583466,0.343970786,0,0.001996008,0.218284563,0.159897243
582,0.615630717,0.225985427,0.289285962,0,0.001996008,0.38964529,0.326344754,0.28439863,0.326901498,0,0.001996008,0.331232087,0.288729219
583,0.52516369,0.230739672,0.304078967,0,0.001996008,0.294424018,0.221084724,0.236122231,0.310304371,0,0.001996008,0.289041459,0.214859319
584,0.510104683,0.250230301,0.319940974,0,0.001996008,0.259874382,0.190163709,0.276121626,0.375296612,0,0.001996008,0.233983057,0.134808071
585,0.599687551,0.256421031,0.330839372,1,0.003992016,0.34326652,0.268848179,0.232512611,0.432717535,0,0.001996008,0.36717494,0.166970016
586,0.699012971,0.24449849,0.323643119,0,0.001996008,0.454514481,0.375369851,0.29176941,0.532008397,0,0.001996008,0.40724356,0.167004574
587,0.539601413,0.181029509,0.283354677,0,0.001996008,0.358571904,0.256246736,0.273725858,0.340005186,0,0.001996008,0.265875555,0.199596227
588,0.543514073,0.173426423,0.297100238,0,0.001996008,0.37008765,0.246413835,0.316895516,0.348806233,0,0.001996008,0.226618556,0.19470784
589,0.600634788,0.186987438,0.314786877,0,0.001996008,0.41364735,0.285847911,0.311101285,0.373790291,0,0.001996008,0.289533503,0.226844497
590,0.715236016,0.214960384,0.315837923,0,0.001996008,0.500275633,0.399398094,0.378980429,0.524101703,0,0.001996008,0.336255587,0.191134314
591,0.763926016,0.351038631,0.42645009,0,0.001996008,0.412887385,0.337475926,0.380892804,0.496968758,0,0.001996008,0.383033213,0.266957258
592,0.666671135,0.210800056,0.334604145,0,0.001996008,0.455871079,0.33206699,0.317363772,0.485614224,0,0.001996008,0.349307362,0.181056911
593,0.719698958,0.329638242,0.413951216,0,0.001996008,0.390060716,0.305747742,0.295130066,0.538914162,0,0.001996008,0.424568892,0.180784795
594,0.664208992,0.161111446,0.310614424,0,0.001996008,0.503097546,0.353594568,0.359169584,0.46551611,0,0.001996008,0.305039408,0.198692882
595,0.629764584,0.195525266,0.322165476,0,0.001996008,0.434239318,0.307599108,0.262913899,0.398640499,0,0.001996008,0.366850686,0.231124086
596,0.683739937,0.262436571,0.3608962,0,0.001996008,0.421303365,0.322843737,0.308060577,0.532291501,0,0.001996008,0.375679359,0.151448436
597,0.689102538,0.297649444,0.399862331,0,0.001996008,0.391453094,0.289240207,0.351363975,0.532354905,0,0.001996008,0.337738563,0.156747633
598,0.548098547,0.225402623,0.233985915,0,0.001996008,0.322695924,0.314112631,0.32234212,0.527823294,0,0.001996008,0.225756427,0.020275252
599,0.4739181,0.216776951,0.229684369,0,0.001996008,0.25714115,0.244233732,0.289071227,0.375851014,0,0.001996008,0.184846874,0.098067086
600,0.462210889,0.212449961,0.233952557,0,0.001996008,0.249760928,0.228258333,0.19240052,0.345538024,0,0.001996008,0.269810369,0.116672866
601,0.312932805,0.217335359,0.241228569,9,0.01996008,0.095597446,0.071704236,0.159329713,0.205426256,0,0.001996008,0.153603092,0.107506549
602,0.39041738,0.236100637,0.252676405,0,0.001996008,0.154316743,0.137740975,0.21679312,0.287650882,0,0.001996008,0.17362426,0.102766498
603,0.673007785,0.259205036,0.281436242,0,0.001996008,0.413802749,0.391571543,0.287692985,0.590956321,0,0.001996008,0.3853148,0.082051465
604,0.403997165,0.205833729,0.230074956,0,0.001996008,0.198163436,0.173922209,0.245904918,0.306398875,0,0.001996008,0.158092247,0.09759829
605,0.467933922,0.182257852,0.2004668,0,0.001996008,0.28567607,0.267467122,0.296983868,0.312912662,0,0.001996008,0.170950054,0.15502126
606,0.569615658,0.157105897,0.196793005,0,0.001996008,0.412509761,0.372822653,0.207043729,0.323903467,0,0.001996008,0.362571929,0.245712191
607,0.589465622,0.196648661,0.233954309,0,0.001996008,0.39281696,0.355511313,0.29088249,0.455472674,0,0.001996008,0.298583132,0.133992948
608,0.829702641,0.242296928,0.287676372,0,0.001996008,0.587405714,0.542026269,0.443085761,0.75280141,0,0.001996008,0.38661688,0.076901231
609,0.654959336,0.256001768,0.298606123,0,0.001996008,0.398957568,0.356353212,0.306569991,0.517197982,0,0.001996008,0.348389345,0.137761354
610,0.644094167,0.248872182,0.296443183,0,0.001996008,0.395221985,0.347650984,0.333833427,0.507054791,0,0.001996008,0.31026074,0.137039376
611,0.442419649,0.175374057,0.235398805,0,0.001996008,0.267045592,0.207020844,0.307493591,0.313464117,0,0.001996008,0.134926058,0.128955532
612,0.766560835,0.197336811,0.267289191,0,0.001996008,0.569224024,0.499271644,0.345551785,0.613846017,0,0.001996008,0.42100905,0.152714817
613,0.769892352,0.298330238,0.356145045,0,0.001996008,0.471562113,0.413747307,0.39072076,0.543769399,0,0.001996008,0.379171592,0.226122953
614,0.759487651,0.315472128,0.371194933,0,0.001996008,0.444015524,0.388292718,0.351240136,0.609710209,0,0.001996008,0.408247515,0.149777442
615,0.650825017,0.280829501,0.347785843,0,0.001996008,0.369995516,0.303039174,0.327629278,0.437127721,0,0.001996008,0.323195739,0.213697296
616,0.696143465,0.365999825,0.419347025,0,0.001996008,0.33014364,0.276796441,0.299227055,0.50454335,0,0.001996008,0.396916411,0.191600115
617,0.664642023,0.310424564,0.383461062,0,0.001996008,0.354217459,0.281180961,0.303043335,0.402897803,0,0.001996008,0.361598688,0.26174422
618,0.887077323,0.255778318,0.329752839,0,0.001996008,0.631299005,0.557324484,0.453148102,0.612899178,0,0.001996008,0.433929222,0.274178145
619,0.661819348,0.220561261,0.307671619,0,0.001996008,0.441258087,0.354147728,0.323118011,0.472939467,0,0.001996008,0.338701336,0.188879881
620,0.663226752,0.235167839,0.328997303,0,0.001996008,0.428058913,0.334229449,0.306999594,0.36978315,0,0.001996008,0.356227158,0.293443602
621,0.720519167,0.284541448,0.372268288,0,0.001996008,0.435977718,0.348250878,0.329664836,0.525685198,0,0.001996008,0.390854331,0.194833969
622,0.750950011,0.253118062,0.362468203,0,0.001996008,0.497831949,0.388481808,0.260297177,0.577046835,0,0.001996008,0.490652834,0.173903176
623,0.551125677,0.227523715,0.241213148,0,0.001996008,0.323601962,0.309912529,0.284304095,0.517477338,0,0.001996008,0.266821582,0.033648339
624,0.734223637,0.221395879,0.262096582,0,0.001996008,0.512827758,0.472127055,0.374286627,0.490074031,0,0.001996008,0.359937011,0.244149606
625,0.681076122,0.226429901,0.271753049,0,0.001996008,0.454646221,0.409323074,0.43150538,0.584460679,0,0.001996008,0.249570742,0.096615444
626,0.737435651,0.240323751,0.296563403,0,0.001996008,0.4971119,0.440872248,0.494641266,0.630376861,0,0.001996008,0.242794384,0.10705879
627,0.743264532,0.239898951,0.341447579,0,0.001996008,0.50336558,0.401816953,0.443679027,0.490227923,0,0.001996008,0.299585505,0.253036609
628,0.846576146,0.244865499,0.335808908,0,0.001996008,0.601710647,0.510767238,0.356861509,0.759511877,0,0.001996008,0.489714637,0.087064269
629,0.698315365,0.262548953,0.363882422,0,0.001996008,0.435766412,0.334432942,0.363817258,0.560329829,0,0.001996008,0.334498107,0.137985536
630,0.781658462,0.239785086,0.349997369,0,0.001996008,0.541873376,0.431661093,0.389347951,0.653731714,0,0.001996008,0.392310511,0.127926747
631,0.455709049,0.257385877,0.372573464,60,0.121756487,0.198323172,0.083135586,0.352878667,0.373606893,23,0.047904192,0.102830382,0.082102157
632,0.662739872,0.182667778,0.351722747,0,0.001996008,0.480072094,0.311017125,0.28149302,0.394818423,0,0.001996008,0.381246852,0.267921449
633,0.615211551,0.186800299,0.371527112,1,0.003992016,0.428411252,0.243684439,0.357658861,0.482668901,0,0.001996008,0.25755269,0.13254265
634,0.92541618,0.201484717,0.37853569,0,0.001996008,0.723931463,0.54688049,0.590961721,0.654938915,0,0.001996008,0.334454459,0.270477265
635,0.934392093,0.225636042,0.38632333,0,0.001996008,0.708756051,0.548068762,0.629331327,0.832720772,0,0.001996008,0.305060766,0.101671321
636,0.525238457,0.226637676,0.243102193,0,0.001996008,0.298600781,0.282136263,0.261829988,0.461167751,0,0.001996008,0.263408469,0.064070705
637,0.462601857,0.213981419,0.298276802,1,0.003992016,0.248620438,0.164325055,0.250111471,0.319160024,0,0.001996008,0.212490386,0.143441833
638,0.732615539,0.246377064,0.325720831,0,0.001996008,0.486238475,0.406894709,0.421429018,0.542625156,0,0.001996008,0.311186521,0.189990384
639,0.839503482,0.312248852,0.444626631,0,0.001996008,0.52725463,0.394876851,0.456412807,0.74024275,0,0.001996008,0.383090675,0.099260732
640,0.521866392,0.223343404,0.232624948,0,0.001996008,0.298522988,0.289241444,0.31893811,0.509968821,0,0.001996008,0.202928282,0.011897571
641,0.328161069,0.187256405,0.19593511,0,0.001996008,0.140904664,0.132225959,0.169004463,0.202071574,0,0.001996008,0.159156606,0.126089495
642,0.454131091,0.244013075,0.273715411,0,0.001996008,0.210118016,0.18041568,0.17314833,0.342735402,0,0.001996008,0.280982761,0.111395688
643,0.487916201,0.338514596,0.36029509,2,0.005988024,0.149401605,0.127621111,0.170060034,0.308198716,0,0.001996008,0.317856167,0.179717485
644,0.427214848,0.2373483,0.263473583,0,0.001996008,0.189866547,0.163741264,0.243914483,0.289655573,0,0.001996008,0.183300365,0.137559274
645,0.532593182,0.170421298,0.21586109,0,0.001996008,0.362171884,0.316732092,0.289508266,0.388467253,0,0.001996008,0.243084916,0.144125929
646,0.598516737,0.315360551,0.344812751,0,0.001996008,0.283156187,0.253703987,0.236827989,0.446806847,0,0.001996008,0.361688748,0.15170989
647,0.573952904,0.244200639,0.292627844,0,0.001996008,0.329752265,0.281325059,0.233067294,0.407361549,0,0.001996008,0.340885609,0.166591354
648,0.568681884,0.335372468,0.374460741,0,0.001996008,0.233309416,0.194221143,0.221495594,0.378331911,0,0.001996008,0.347186291,0.190349974
649,0.5337204,0.200722858,0.2678336,0,0.001996008,0.332997541,0.265886799,0.3403377,0.360288292,0,0.001996008,0.193382699,0.173432108
650,0.757964146,0.295702612,0.374423373,0,0.001996008,0.462261534,0.383540773,0.319032801,0.498590468,0,0.001996008,0.438931345,0.259373678
651,0.815640226,0.362343028,0.43170468,0,0.001996008,0.453297198,0.383935546,0.296027586,0.649002579,0,0.001996008,0.51961264,0.166637647
652,0.532779274,0.237470077,0.250654838,0,0.001996008,0.295309196,0.282124436,0.222264832,0.473288794,0,0.001996008,0.310514442,0.05949048
653,0.53730437,0.261560051,0.312392958,0,0.001996008,0.275744319,0.224911412,0.284888056,0.368995151,0,0.001996008,0.252416313,0.168309219
654,0.55236631,0.212637816,0.261570099,0,0.001996008,0.339728493,0.290796211,0.335871693,0.400551468,0,0.001996008,0.216494617,0.151814841
655,0.544287368,0.210206033,0.279248929,0,0.001996008,0.334081335,0.265038439,0.306698291,0.324424179,0,0.001996008,0.237589077,0.219863189
656,0.634313592,0.235444835,0.312867435,0,0.001996008,0.398868757,0.321446157,0.313376434,0.415096141,0,0.001996008,0.320937157,0.21921745
657,0.649780311,0.207855766,0.286040369,0,0.001996008,0.441924545,0.363739942,0.296377013,0.471081169,0,0.001996008,0.353403298,0.178699142
658,0.735755404,0.185047626,0.283604852,0,0.001996008,0.550707778,0.452150551,0.395104165,0.5062909,0,0.001996008,0.340651239,0.229464504
659,0.585210954,0.259722431,0.351088435,0,0.001996008,0.325488524,0.23412252,0.374564096,0.436088698,0,0.001996008,0.210646858,0.149122256
660,0.919391526,0.230511169,0.348104634,0,0.001996008,0.688880357,0.571286892,0.676549504,0.808543632,0,0.001996008,0.242842022,0.110847894
661,0.771857015,0.251021434,0.373174325,0,0.001996008,0.520835581,0.39868269,0.412046589,0.582013797,0,0.001996008,0.359810426,0.189843218
662,0.604979523,0.238245831,0.265161169,0,0.001996008,0.366733692,0.339818353,0.286850742,0.519725515,0,0.001996008,0.31812878,0.085254008
663,0.703179713,0.274639301,0.386849058,0,0.001996008,0.428540412,0.316330654,0.323407871,0.539389984,0,0.001996008,0.379771842,0.163789728
664,0.665844496,0.241956712,0.36897899,0,0.001996008,0.423887784,0.296865506,0.411636894,0.540703629,0,0.001996008,0.254207603,0.125140867
665,0.70886665,0.27731559,0.40256085,0,0.001996008,0.43155106,0.3063058,0.420669871,0.585114955,0,0.001996008,0.28819678,0.123751695
666,0.887207127,0.188510102,0.395437686,0,0.001996008,0.698697025,0.491769441,0.430352912,0.508801751,0,0.001996008,0.456854214,0.378405376
667,0.704027441,0.235152597,0.395703841,0,0.001996008,0.468874844,0.3083236,0.382701461,0.489249462,0,0.001996008,0.321325979,0.214777979
668,0.531842276,0.232802,0.253889582,0,0.001996008,0.299040276,0.277952695,0.249144602,0.445869206,0,0.001996008,0.282697674,0.085973071
669,0.726729546,0.162417274,0.245915929,0,0.001996008,0.564312272,0.480813617,0.390995144,0.533400109,0,0.001996008,0.335734402,0.193329437
670,0.452403633,0.1804089,0.278616712,1,0.003992016,0.271994733,0.173786921,0.29759146,0.308222903,0,0.001996008,0.154812172,0.14418073
671,0.702584167,0.241701665,0.332666168,0,0.001996008,0.460882502,0.369917999,0.408335699,0.53738757,0,0.001996008,0.294248468,0.165196597
672,0.5876748,0.274177827,0.377232023,1,0.003992016,0.313496972,0.210442777,0.309956675,0.418389099,0,0.001996008,0.277718125,0.169285701
673,0.786328149,0.302327844,0.396474831,0,0.001996008,0.484000305,0.389853318,0.438618888,0.541027673,0,0.001996008,0.347709261,0.245300475
674,0.475113566,0.193634047,0.373316453,28,0.057884232,0.281479519,0.101797113,0.419168335,0.375306527,0,0.001996008,0.055945231,0.099807039
675,0.743406748,0.193979897,0.372607951,0,0.001996008,0.549426851,0.370798797,0.43313527,0.621684295,0,0.001996008,0.310271478,0.121722453
